DISTRICT,YEAR,asset_index_0_1
Palwal,2020,0.4874638720914812
Palwal,2021,0.43755790042589027
Palwal,2022,0.40962136515807346
Palwal,2023,0.41108831147301433
Palwal,2024,0.6476643944097406
Palwal,2025,0.535405944401594
Panchkula,2014,0.657403176874985
Panchkula,2015,0.697538331867729
Panchkula,2016,0.6827542680445823
Panchkula,2017,0.722302202396009
Panchkula,2018,0.7595183084022656
Panchkula,2019,0.7975162999450477
Panchkula,2020,0.7465481087915565
Panchkula,2021,0.7218965512427388
Panchkula,2022,0.7045556161489628
Panchkula,2023,0.7672078490119533
Panchkula,2024,0.8607485249818065
Panchkula,2025,0.8978033631459057
Panipat,2014,0.38667106948121316
Panipat,2015,0.5186495663548816
Panipat,2016,0.6158288719952035
Panipat,2017,0.6728123238022337
Panipat,2018,0.7099108377467037
Panipat,2019,0.7550380313557318
Panipat,2020,0.6310058107731479
Panipat,2021,0.5965595513432113
Panipat,2022,0.6024125623221633
Panipat,2023,0.47531547307383776
Panipat,2024,0.7011128097130624
Panipat,2025,0.8382000327728912
Rewari,2014,0.39880025065590763
Rewari,2015,0.5415410363957093
Rewari,2016,0.5386966524919324
Rewari,2017,0.548009179218597
Rewari,2018,0.5875282150903968
Rewari,2019,0.6000140657346856
Rewari,2020,0.556537385905462
Rewari,2021,0.5376213732310836
Rewari,2022,0.5600452556863559
Rewari,2023,0.5376084285241315
Rewari,2024,0.5642766625804664
Rewari,2025,0.5609275486727775
Rohtak,2014,0.5076434986590863
Rohtak,2015,0.5948576372008455
Rohtak,2016,0.5998646056524195
Rohtak,2017,0.5749017325820788
Rohtak,2018,0.5976658216293058
Rohtak,2019,0.5983237313328199
Rohtak,2020,0.5827364692611355
Rohtak,2021,0.5970421973463054
Rohtak,2022,0.620651933844943
Rohtak,2023,0.6462465937395678
Rohtak,2024,0.6657613616065368
Rohtak,2025,0.6981355158143147
Sirsa,2014,0.4342682451171708
Sirsa,2015,0.5139178238527737
Sirsa,2016,0.5302978041303822
Sirsa,2017,0.5248649838034125
Sirsa,2018,0.5649131783735939
Sirsa,2019,0.6036267098756818
Sirsa,2020,0.49795973896472295
Sirsa,2021,0.5608717876228002
Sirsa,2022,0.5339553684032925
Sirsa,2023,0.5404657968836943
Sirsa,2024,0.5632786314869442
Sirsa,2025,0.5397971544262157
Sonipat,2014,0.5291973159012002
Sonipat,2015,0.6101793933417441
Sonipat,2016,0.6347240608678321
Sonipat,2017,0.6436136912033633
Sonipat,2018,0.6581311529814051
Sonipat,2019,0.7192154016851683
Sonipat,2020,0.5876633983943078
Sonipat,2021,0.5835647699374997
Sonipat,2022,0.6099653285934978
Sonipat,2023,0.5577489452031439
Sonipat,2024,0.6981890908175855
Sonipat,2025,0.7844171971696375
Yamunanagar,2014,0.3683460446614544
Yamunanagar,2015,0.45470872439708093
Yamunanagar,2016,0.43396026833685614
Yamunanagar,2017,0.4648969884969618
Yamunanagar,2018,0.5981396285645373
Yamunanagar,2019,0.629691632902507
Yamunanagar,2020,0.5823968749226772
Yamunanagar,2021,0.5959837282406629
Yamunanagar,2022,0.5752962473152404
Yamunanagar,2023,0.6111745473115181
Yamunanagar,2024,0.7870763440850551
Yamunanagar,2025,0.7718268628898274
Bilaspur,2014,0.18074291357726566
Bilaspur,2015,0.2710690920144575
Bilaspur,2016,0.26084067749333684
Bilaspur,2017,0.2896391046020699
Bilaspur,2018,0.3411721096708277
Bilaspur,2019,0.34450628624963675
Bilaspur,2020,0.30930173475634204
Bilaspur,2021,0.28940187500613107
Bilaspur,2022,0.31830889690247005
Bilaspur,2023,0.34297996140098436
Bilaspur,2024,0.6094591691088875
Hamirpur,2014,0.2649844790128953
Hamirpur,2015,0.3085041347359691
Hamirpur,2016,0.31326628119124184
Hamirpur,2017,0.3163532726915836
Hamirpur,2018,0.32700206195058906
Hamirpur,2019,0.3141169834684389
Hamirpur,2020,0.2933087946398261
Hamirpur,2021,0.3339703472930381
Hamirpur,2022,0.2954428375276302
Hamirpur,2023,0.5065432695382394
Hamirpur,2024,0.7743797583821321
Kangra,2014,0.22752016676227801
Kangra,2015,0.2934414319854844
Kangra,2016,0.29661645235460293
Kangra,2017,0.29816978292260843
Kangra,2018,0.3053550546569269
Kangra,2019,0.31156842237658844
Kangra,2020,0.3247879024347657
Kangra,2021,0.3707264994761695
Kangra,2022,0.3537406065088687
Kangra,2023,0.43230394836780706
Kangra,2024,0.3766896826021118
Kullu,2017,0.25609394882977243
Kullu,2018,0.31183166969823184
Kullu,2019,0.32277132371896405
Kullu,2020,0.28204385090147244
Kullu,2021,0.3072858094839506
Kullu,2022,0.37663347879940373
Kullu,2023,0.39703674590096766
Kullu,2024,0.6671699369716397
Kullu,2025,0.7595514555001253
Mandi,2014,0.22162583382860596
Mandi,2015,0.29253175960233047
Mandi,2016,0.2983431350380608
Mandi,2017,0.31428739020483465
Mandi,2018,0.35755040413840605
Mandi,2019,0.37083438980142497
Mandi,2020,0.2993985899580668
Mandi,2021,0.3277036624823993
Mandi,2022,0.34243377980616213
Mandi,2023,0.45235121401106176
Mandi,2024,0.7785919592385381
Mandi,2025,0.8700793322314136
Shimla,2014,0.31366066011923605
Shimla,2015,0.3351542945713819
Shimla,2016,0.3401602719142271
Shimla,2017,0.3678240127991733
Shimla,2018,0.41031808487490945
Shimla,2019,0.4621183002481491
Shimla,2020,0.3838815843587595
Shimla,2021,0.41348743720730347
Shimla,2022,0.3868712495320762
Shimla,2023,0.48883805703509975
Shimla,2024,0.6940242317745074
Shimla,2025,0.7377546286335052
Sirmaur,2014,0.4466558878797172
Sirmaur,2015,0.4788057310870859
Sirmaur,2016,0.4800917787155978
Sirmaur,2017,0.4565922926285246
Sirmaur,2018,0.4376423344041505
Sirmaur,2019,0.4503871742463664
Sirmaur,2020,0.49004177912886276
Sirmaur,2021,0.5168865687034614
Sirmaur,2022,0.49582092656745963
Sirmaur,2023,0.5185087865312993
Sirmaur,2024,0.7214636937856996
Sirmaur,2025,0.7206398068227979
Solan,2014,0.33503951135509
Solan,2015,0.3821222024877886
Solan,2016,0.37961493952173275
Solan,2017,0.3538248730074797
Solan,2018,0.42992128302113464
Solan,2019,0.43931337856638
Solan,2020,0.4431686767301935
Solan,2021,0.4337379746226937
Solan,2022,0.4247714416890389
Solan,2023,0.512988455114318
Solan,2024,0.7447525547330341
Solan,2025,0.8322752781916224
Una,2014,0.3826712840006587
Una,2015,0.44169633264279834
Una,2016,0.44482871768760107
Una,2017,0.41557946085459285
Una,2018,0.4249346456793853
Una,2019,0.4400281738151678
Una,2020,0.4503529904425104
Una,2021,0.4280967839704245
Una,2022,0.5064014317901145
Una,2023,0.5907301475465553
Una,2024,0.8370947869067613
Una,2025,0.8348700019246885
Anantnag,2014,0.3369408542178802
Anantnag,2015,0.3654803047972783
Anantnag,2016,0.35387831906143313
Anantnag,2017,0.3836948234322857
Anantnag,2018,0.49067998832413373
Anantnag,2019,0.47763454958788903
Anantnag,2020,0.34682323060547726
Anantnag,2021,0.4140367168350685
Anantnag,2022,0.40907069360623827
Anantnag,2023,0.4670509932696692
Anantnag,2024,0.4465355098988855
Anantnag,2025,0.4659866134859656
Badgam,2017,0.3046897194967015
Badgam,2018,0.5010547025767237
Badgam,2019,0.4285463568012798
Badgam,2021,0.368763251555116
Badgam,2022,0.3645810476065522
Badgam,2023,0.35871351903667315
Badgam,2024,0.37667453028712616
Badgam,2025,0.3829650053624664
Bandipore,2014,0.2955398277638052
Bandipore,2015,0.33294385530892107
Bandipore,2016,0.33972445943464846
Bandipore,2017,0.2999987863137694
Bandipore,2018,0.45409838278132875
Bandipore,2019,0.42658401134121426
Bandipore,2020,0.34132202472763384
Bandipore,2021,0.39738269689415096
Bandipore,2022,0.39991380299693685
Bandipore,2023,0.41357098359753725
Bandipore,2024,0.3741368151073018
Bandipore,2025,0.4031183520115779
Baramula,2014,0.2552120178520251
Baramula,2015,0.2926772982032163
Baramula,2016,0.29646469973295453
Baramula,2017,0.2760358499433353
Baramula,2018,0.4678146414142917
Baramula,2019,0.47302675322815824
Baramula,2020,0.299443325117419
Baramula,2021,0.39276482962585846
Baramula,2022,0.39961252873667025
Baramula,2023,0.43032886751332433
Baramula,2024,0.4020440463428246
Baramula,2025,0.4333811512070778
Ganderbal,2014,0.34846817893162857
Ganderbal,2015,0.37239616571705775
Ganderbal,2016,0.3980551544541066
Ganderbal,2017,0.3836143461859757
Ganderbal,2018,0.5516967642967396
Ganderbal,2019,0.46430673734888106
Ganderbal,2020,0.35911291898250186
Ganderbal,2021,0.4353363319834166
Ganderbal,2022,0.4383833007041383
Ganderbal,2023,0.459954801763563
Ganderbal,2024,0.43310285855621616
Ganderbal,2025,0.43376814893174825
Jammu,2014,0.5064711988395342
Jammu,2015,0.5581973467907627
Jammu,2016,0.5418844186137298
Jammu,2017,0.48670354976427344
Jammu,2018,0.5572922382676143
Jammu,2019,0.6008680199669746
Jammu,2020,0.6013160084770723
Jammu,2021,0.6382159031631947
Jammu,2022,0.6639323926203189
Jammu,2023,0.6646455337133936
Jammu,2024,0.6695461441743871
Jammu,2025,0.6845474622042106
Kargil,2024,0.3988054600614971
Kargil,2025,0.4528023336150469
Kathua,2017,0.3632888405394755
Kathua,2018,0.40604899972561365
Kathua,2019,0.4132009841902189
Kathua,2022,0.5659299251330778
Kathua,2023,0.5619156631818053
Pulwama,2025,0.33431286750804123
Reasi,2017,0.26982502865261143
Reasi,2019,0.2774561518972011
Samba,2014,0.45784318782698763
Samba,2015,0.5014378556688465
Samba,2016,0.5073285832798488
Samba,2017,0.4250829334843463
Samba,2018,0.48247772936077726
Samba,2019,0.5244119508446657
Samba,2020,0.5349045202411271
Samba,2021,0.5714818237094611
Samba,2022,0.5643424030684626
Samba,2023,0.6404769173319589
Samba,2024,0.7029460941832236
Samba,2025,0.6618971796823326
Srinagar,2014,0.5145612651982446
Srinagar,2015,0.5550835470691159
Srinagar,2016,0.5357704202522748
Srinagar,2017,0.5032662367353522
Srinagar,2018,0.5854738933073633
Srinagar,2019,0.5829987951826814
Srinagar,2020,0.3697938529213368
Srinagar,2021,0.4025311453776574
Srinagar,2022,0.4371190094802298
Srinagar,2023,0.47949236331278194
Srinagar,2024,0.5055212340490836
Srinagar,2025,0.49243017269738254
Udhampur,2014,0.5457264790566315
Udhampur,2015,0.5978411230707401
Udhampur,2016,0.5800139203881755
Udhampur,2017,0.5562530366674914
Udhampur,2018,0.5982857157367996
Udhampur,2019,0.6168819577170486
Udhampur,2020,0.542235140775324
Udhampur,2021,0.6468948707608273
Udhampur,2022,0.6377982504554348
Udhampur,2023,0.7123984972642604
Udhampur,2024,0.7584732627885776
Udhampur,2025,0.735079909256983
Bokaro,2014,0.11090424868030087
Bokaro,2015,0.1414408442221437
Bokaro,2016,0.16408864008147958
Bokaro,2017,0.21462418287165919
Bokaro,2018,0.25935762402183055
Bokaro,2019,0.29056099061395446
Bokaro,2020,0.29725420839877215
Bokaro,2021,0.32671025163965145
Bokaro,2022,0.35105478368184434
Bokaro,2023,0.3713247103921904
Bokaro,2024,0.15724134639120252
Chatra,2014,0.11164741153082064
Chatra,2015,0.1363304330112655
Chatra,2016,0.17247009467848406
Chatra,2017,0.20796659244377572
Chatra,2018,0.22926200483237869
Chatra,2019,0.23884912457269758
Chatra,2020,0.26626880002957853
Chatra,2021,0.2536186019553775
Chatra,2022,0.1885790697001612
Chatra,2023,0.16979947755018523
Chatra,2024,0.20177332590649022
Chatra,2025,0.23312793684594135
Deogarh,2014,0.3334693220483991
Deogarh,2015,0.3864189647016224
Deogarh,2016,0.30698906792806285
Deogarh,2017,0.24663254631228362
Deogarh,2018,0.2555484007458418
Deogarh,2019,0.32197418209702683
Deogarh,2020,0.3082239561169283
Deogarh,2021,0.38521124509369237
Deogarh,2022,0.43985054279242375
Deogarh,2023,0.47458136899269093
Deogarh,2024,0.22305412639628755
Deogarh,2025,0.26661300087690243
Dhanbad,2014,0.156307635799922
Dhanbad,2015,0.21001225382249372
Dhanbad,2016,0.2192270453168584
Dhanbad,2017,0.24526357294870652
Dhanbad,2018,0.29508936572556277
Dhanbad,2019,0.3346686247494081
Dhanbad,2020,0.3755271581949253
Dhanbad,2021,0.43038723003583007
Dhanbad,2022,0.4724766201665471
Dhanbad,2023,0.4514467906803489
Dhanbad,2024,0.3234351277542662
Dhanbad,2025,0.3464726867854879
Dumka,2014,0.13924622602283382
Dumka,2015,0.1801480880501859
Dumka,2016,0.16041084918877252
Dumka,2017,0.17049813131086744
Dumka,2018,0.20926720100267765
Dumka,2019,0.2522199197397125
Dumka,2020,0.2412970856456912
Dumka,2021,0.25877135583213823
Dumka,2022,0.24605679097118305
Dumka,2023,0.20534159100324728
Dumka,2024,0.29074545710598576
Dumka,2025,0.3274934201830464
Garhwa,2014,0.12978591576077567
Garhwa,2017,0.21026664701550685
Garhwa,2018,0.2789940663852402
Garhwa,2019,0.300785144808806
Garhwa,2020,0.21068075140219664
Garhwa,2021,0.198819257170905
Garhwa,2022,0.21190805499613727
Garhwa,2023,0.0
Garhwa,2024,0.18038135052024976
Giridih,2014,0.1341618157589059
Giridih,2015,0.1644741354619438
Giridih,2016,0.14515251404666007
Giridih,2017,0.17169674979160138
Giridih,2018,0.18646869117336132
Giridih,2019,0.24486516040653744
Giridih,2020,0.27497073622562185
Giridih,2021,0.2493667320689571
Giridih,2022,0.1762038778422423
Giridih,2023,0.1696576336589839
Giridih,2024,0.18639679562590894
Giridih,2025,0.19554035791589544
Godda,2017,0.22876969598849703
Godda,2018,0.2569607329534994
Godda,2019,0.2375520438231811
Godda,2020,0.2325736735845056
Godda,2021,0.22906310008237288
Godda,2022,0.16931179266331464
Godda,2023,0.21870292768784808
Gumla,2014,0.08394593329432706
Gumla,2015,0.13299735886406008
Gumla,2016,0.13064781372415432
Gumla,2017,0.1683014649081516
Gumla,2018,0.2307020357981081
Gumla,2019,0.21811097965789983
Gumla,2020,0.25921034665332926
Gumla,2021,0.14983305663895546
Gumla,2022,0.18836318916137884
Gumla,2024,0.16074350270172374
Hazaribagh,2014,0.22883719800694843
Hazaribagh,2015,0.26002198505046514
Hazaribagh,2016,0.2638771990350692
Hazaribagh,2017,0.27976300267392085
Hazaribagh,2018,0.27395422963346877
Hazaribagh,2019,0.29139161510004996
Hazaribagh,2020,0.290038602709807
Hazaribagh,2021,0.31009335558072965
Hazaribagh,2022,0.27413827285351605
Hazaribagh,2023,0.30551165453084256
Hazaribagh,2024,0.33328195252677717
Hazaribagh,2025,0.41829708056045894
Jamtara,2014,0.08143373283174188
Jamtara,2015,0.10471495561337152
Jamtara,2016,0.11707286609137721
Jamtara,2017,0.15969792290597395
Jamtara,2018,0.19276073762756785
Jamtara,2019,0.2575011981467854
Jamtara,2020,0.23040235485207003
Jamtara,2021,0.2503896107813681
Jamtara,2022,0.37865890758441817
Jamtara,2023,0.4226934759788493
Jamtara,2024,0.2561972848642765
Khunti,2014,0.10367891556725768
Khunti,2017,0.14981228461133192
Khunti,2018,0.15328077222373945
Khunti,2019,0.1517419850279332
Khunti,2022,0.3750174207703726
Khunti,2023,0.18403984367236506
Khunti,2024,0.17103783953376892
Khunti,2025,0.19544603274718006
Kodarma,2017,0.16186754946488832
Kodarma,2018,0.22341408704340138
Kodarma,2019,0.23418620329214848
Kodarma,2020,0.2590143677844086
Kodarma,2021,0.27469650136134144
Kodarma,2022,0.19946114803764953
Kodarma,2023,0.2035219817962642
Kodarma,2024,0.18673666043760762
Kodarma,2025,0.26414844987757585
Latehar,2014,0.10330710243276191
Latehar,2015,0.1248502634094691
Latehar,2016,0.12374156165553526
Latehar,2017,0.16250095046321075
Latehar,2018,0.23243818756601928
Latehar,2019,0.270742380569972
Latehar,2020,0.2688801599186787
Latehar,2021,0.27621097927301347
Latehar,2022,0.19035423928866807
Latehar,2023,0.189748102945306
Lohardaga,2014,0.08334797810371518
Lohardaga,2017,0.18222325473074416
Lohardaga,2018,0.20207307282304135
Lohardaga,2019,0.21617102096442323
Lohardaga,2020,0.27481231665512695
Lohardaga,2022,0.39754177432884596
Lohardaga,2023,0.20569314394429064
Lohardaga,2024,0.15365309649302025
Lohardaga,2025,0.15724488416764562
Pakur,2014,0.0618441494008813
Pakur,2015,0.05998152798027462
Pakur,2025,0.2442755436632418
Palamu,2014,0.27325279203222574
Palamu,2015,0.20935727012477137
Palamu,2016,0.17941250638277328
Palamu,2017,0.1988148047683368
Palamu,2018,0.27702996404507296
Palamu,2019,0.319991565940727
Palamu,2020,0.2977525167395756
Palamu,2021,0.2802033813964216
Palamu,2022,0.2792924134316663
Palamu,2023,0.2391967961234968
Palamu,2024,0.3549443064972799
Palamu,2025,0.41572749679643844
Pashchimi Singhbhum,2023,0.11509271170514841
Pashchimi Singhbhum,2024,0.14851823531367483
Pashchimi Singhbhum,2025,0.14244901078799668
Purbi Singhbhum,2014,0.40915324759271227
Purbi Singhbhum,2015,0.5324474164395974
Purbi Singhbhum,2016,0.4986984356560402
Purbi Singhbhum,2017,0.4866070908414391
Purbi Singhbhum,2018,0.5167677487224904
Purbi Singhbhum,2019,0.5231455484855353
Purbi Singhbhum,2020,0.5904136154198353
Purbi Singhbhum,2021,0.6385651211216743
Purbi Singhbhum,2022,0.7026267283771523
Purbi Singhbhum,2023,0.5624124982252132
Purbi Singhbhum,2024,0.4794383570403349
Purbi Singhbhum,2025,0.48096847792578884
Ramgarh,2014,0.20326515409980628
Ramgarh,2015,0.22996800833725867
Ramgarh,2016,0.21144243184664677
Ramgarh,2017,0.2378643742509157
Ramgarh,2018,0.2990534261570987
Ramgarh,2019,0.36979006555427096
Ramgarh,2020,0.36754790195065856
Ramgarh,2021,0.3502478949702785
Ramgarh,2022,0.32038996062841235
Ramgarh,2023,0.2449464253500382
Ramgarh,2024,0.28179542453742695
Ramgarh,2025,0.4024722172193949
Ranchi,2014,0.2146762205103589
Ranchi,2015,0.2742667360868196
Ranchi,2016,0.2510855538328459
Ranchi,2017,0.2554126191508298
Ranchi,2018,0.2972649730657211
Ranchi,2019,0.33342671857805695
Ranchi,2020,0.24383613836903248
Ranchi,2021,0.3697438505220073
Ranchi,2022,0.41917058332456814
Ranchi,2023,0.3491921769482962
Ranchi,2024,0.32035548389176494
Ranchi,2025,0.3603657342057172
Saraikela-Kharsawan,2017,0.22693069454720396
Saraikela-Kharsawan,2018,0.2303533752900246
Saraikela-Kharsawan,2019,0.24775690567845055
Saraikela-Kharsawan,2020,0.27691736472652495
Saraikela-Kharsawan,2021,0.3408821222565491
Saraikela-Kharsawan,2023,0.17117581631275258
Saraikela-Kharsawan,2024,0.1850540739041105
Saraikela-Kharsawan,2025,0.23092291827585004
Simdega,2014,0.08666001216778094
Bagalkot,2017,0.20058445351589568
Bagalkot,2018,0.2990702726530508
Bagalkot,2019,0.4001968118320317
Bagalkot,2020,0.27920519985913417
Bagalkot,2021,0.2803838477079924
Bagalkot,2022,0.2890017249512089
Bagalkot,2023,0.3393919026091686
Bagalkot,2024,0.3392126947384441
Bagalkot,2025,0.37356638933722147
Bangalore,2014,0.3767507639086121
Bangalore,2015,0.40462728749380417
Bangalore,2016,0.42601341265519826
Bangalore,2017,0.41784372555844324
Bangalore,2018,0.4290724832944827
Bangalore,2019,0.44005456861702885
Bangalore,2020,0.4365225010419873
Bangalore,2021,0.40061682692461237
Bangalore,2022,0.4596846749825725
Bangalore,2023,0.4693039375395091
Bangalore,2024,0.633779998175741
Bangalore,2025,0.6899330882110559
Bangalore Rural,2014,0.2610406606809519
Bangalore Rural,2015,0.3224548093533528
Bangalore Rural,2016,0.3242996140207428
Bangalore Rural,2017,0.330619159256942
Bangalore Rural,2018,0.3279137982395261
Bangalore Rural,2019,0.34924180021888396
Bangalore Rural,2020,0.3077078781546457
Bangalore Rural,2021,0.313697320379722
Bangalore Rural,2022,0.3479118981014429
Bangalore Rural,2023,0.3619120033373106
Bangalore Rural,2024,0.569206389744849
Bangalore Rural,2025,0.634257945592304
Belgaum,2014,0.21155691465209361
Belgaum,2015,0.2514244200993862
Belgaum,2016,0.25310408198969486
Belgaum,2017,0.3143330050075647
Belgaum,2018,0.31718125231696503
Belgaum,2019,0.33688738496218384
Belgaum,2020,0.3418248330542158
Belgaum,2021,0.3656634379638368
Belgaum,2022,0.35689426811605435
Belgaum,2023,0.3902214110658329
Belgaum,2024,0.4032173839758122
Belgaum,2025,0.41678575439743343
Bellary,2014,0.1655868157773371
Bellary,2015,0.23932299468046703
Bellary,2016,0.23430565232864972
Bellary,2017,0.24494453206702457
Bellary,2018,0.2392747192563475
Bellary,2019,0.2909892037632765
Bellary,2020,0.29555161765697036
Bellary,2021,0.2935682899444314
Bellary,2022,0.30490675270263834
Bellary,2023,0.33268731799975365
Bellary,2024,0.3702817972644152
Bellary,2025,0.39596014770591376
Bidar,2018,0.43959826167389615
Bidar,2019,0.4460692466160258
Bidar,2020,0.32382954205115727
Bidar,2021,0.25476773747234
Bidar,2022,0.31263586421782075
Bidar,2023,0.3733819731805377
Bidar,2024,0.39197602624377165
Bijapur,2014,0.18488132469420232
Bijapur,2015,0.22103602048507112
Bijapur,2016,0.21981814703296162
Bijapur,2017,0.2630499394650434
Bijapur,2018,0.32122851302356925
Bijapur,2019,0.3223850944504782
Bijapur,2020,0.3031861581233397
Bijapur,2021,0.30496057261014475
Bijapur,2022,0.293735692928506
Bijapur,2023,0.33803894788041355
Bijapur,2024,0.35275625171531216
Bijapur,2025,0.3967890795460507
Chamarajanagar,2015,0.23387446334570255
Chamarajanagar,2016,0.2856587116887023
Chamarajanagar,2017,0.31109060106182
Chamarajanagar,2018,0.25317546582999617
Chamarajanagar,2019,0.3095658737775573
Chamarajanagar,2020,0.3072089126931659
Chamarajanagar,2021,0.32745405356424
Chamarajanagar,2022,0.2984169147966909
Chamarajanagar,2023,0.3674119593766423
Chamarajanagar,2024,0.4554235752602947
Chikkaballapura,2014,0.27369955276547636
Chikkaballapura,2015,0.314994595200332
Chikkaballapura,2016,0.3210992913523569
Chikkaballapura,2017,0.3384810040947575
Chikkaballapura,2018,0.36011147497891427
Chikkaballapura,2019,0.34752847764353495
Chikkaballapura,2020,0.34646085419585415
Chikkaballapura,2021,0.3522839003940634
Chikkaballapura,2022,0.37630015989285903
Chikkaballapura,2023,0.4136573360514707
Chikkaballapura,2024,0.5990605647262948
Chikkaballapura,2025,0.6527012739419294
Chikmagalur,2014,0.20499485348791593
Chikmagalur,2015,0.24901587184750473
Chikmagalur,2016,0.295200951911672
Chikmagalur,2017,0.30276334238313046
Chikmagalur,2018,0.2985477703361223
Chikmagalur,2019,0.2819607831354314
Chikmagalur,2020,0.2936005061001135
Chikmagalur,2021,0.2837134200655928
Chikmagalur,2022,0.3265277649756231
Chikmagalur,2023,0.36036651815796417
Chikmagalur,2024,0.36344627008553637
Chitradurga,2014,0.21881480558289423
Chitradurga,2015,0.19909938741996644
Chitradurga,2016,0.2988125102451436
Chitradurga,2017,0.3041736368184821
Chitradurga,2018,0.3036141384111322
Chitradurga,2019,0.2812946046565234
Chitradurga,2020,0.2920082234298241
Chitradurga,2021,0.2840015069016063
Chitradurga,2022,0.3160859787422613
Chitradurga,2023,0.3287150717096083
Chitradurga,2024,0.33805549467859486
Chitradurga,2025,0.34783841482177597
Dakshina Kannada,2014,0.22738600259225922
Dakshina Kannada,2015,0.2922720162769445
Dakshina Kannada,2016,0.32860061009775027
Dakshina Kannada,2017,0.33536872556796665
Dakshina Kannada,2018,0.31680512185061666
Dakshina Kannada,2019,0.35923916560518804
Dakshina Kannada,2020,0.3549692352500334
Dakshina Kannada,2021,0.3716708051869537
Dakshina Kannada,2022,0.37831228485679275
Dakshina Kannada,2023,0.41118302497993225
Dakshina Kannada,2024,0.5003581305272772
Dakshina Kannada,2025,0.6539753937012083
Davanagere,2014,0.22461356602210528
Davanagere,2015,0.2781241127562776
Davanagere,2016,0.33231610150131125
Davanagere,2017,0.32407858810015544
Davanagere,2018,0.3394305709108404
Davanagere,2019,0.31898116368629287
Davanagere,2021,0.36883394321229945
Davanagere,2022,0.3483116790039913
Davanagere,2023,0.3733732496087162
Davanagere,2024,0.3901559094158022
Dharwad,2014,0.24760088750924628
Dharwad,2015,0.271250616025165
Dharwad,2016,0.2691558602934185
Dharwad,2017,0.30097819876616844
Dharwad,2018,0.3047437145678641
Dharwad,2019,0.328733211308675
Dharwad,2020,0.33748425276853217
Dharwad,2021,0.3522815822358213
Dharwad,2022,0.3879864626630278
Dharwad,2023,0.38275230564117735
Dharwad,2024,0.4079238763405176
Dharwad,2025,0.412713246939695
Gadag,2014,0.24398181606572766
Gadag,2015,0.2653105860197118
Gadag,2016,0.26568135715907226
Gadag,2017,0.25229239183830426
Gadag,2018,0.2716627628032858
Gadag,2019,0.3584934696041596
Gadag,2020,0.3095427041774139
Gadag,2021,0.30176161971722293
Gadag,2022,0.3069186895309144
Gadag,2023,0.35419999300550276
Gadag,2024,0.386269075629446
Gadag,2025,0.3889250635863923
Gulbarga,2014,0.2293460005812697
Gulbarga,2015,0.2907551175241992
Gulbarga,2016,0.3057240854163955
Gulbarga,2017,0.3255001929540424
Gulbarga,2018,0.36830972076067875
Gulbarga,2019,0.419023962230073
Gulbarga,2020,0.38786714016364454
Gulbarga,2021,0.33380142804944885
Gulbarga,2022,0.322998268796255
Gulbarga,2023,0.35461375131301753
Gulbarga,2024,0.4076776892190257
Gulbarga,2025,0.4379483337864512
Hassan,2014,0.23875150268636414
Hassan,2015,0.2894354496132378
Hassan,2016,0.3257598754435516
Hassan,2017,0.34030307560160544
Hassan,2018,0.33783503902802253
Hassan,2019,0.3181797521140425
Hassan,2020,0.3699049553232748
Hassan,2021,0.36733349790682257
Hassan,2022,0.33575349077533057
Hassan,2023,0.41168062940571853
Hassan,2024,0.4647354225319361
Hassan,2025,0.49543171656386714
Haveri,2017,0.2178837276219771
Haveri,2018,0.2774119600208772
Haveri,2019,0.3134371420846779
Haveri,2020,0.329886231684848
Haveri,2021,0.35003945457155183
Haveri,2022,0.42129143113906053
Haveri,2023,0.37596061959158744
Haveri,2024,0.3739031512604184
Haveri,2025,0.3670589736774817
Kolar,2014,0.22279953755720416
Kolar,2015,0.2677737252527582
Kolar,2016,0.28306716934848025
Kolar,2017,0.30857028979305634
Kolar,2018,0.30536856216127645
Kolar,2019,0.33227141503303853
Kolar,2020,0.30129479204129306
Kolar,2021,0.3381268159710632
Kolar,2022,0.34817490470647583
Kolar,2023,0.35363550765869245
Kolar,2024,0.5745474290816602
Kolar,2025,0.6322460460726947
Koppal,2014,0.2581957056376442
Koppal,2015,0.3087401415357985
Koppal,2016,0.32116540627915174
Koppal,2017,0.31574270243534786
Koppal,2018,0.3258111183227103
Koppal,2019,0.4051943888968238
Koppal,2020,0.35320033670474127
Koppal,2021,0.31174242441707084
Koppal,2022,0.33029762859906053
Koppal,2023,0.3547233097521835
Koppal,2024,0.39065304536262113
Koppal,2025,0.4180485795032027
Mandya,2014,0.29923863685223373
Mandya,2015,0.34492106300402214
Mandya,2016,0.35134153849788746
Mandya,2017,0.35885964018885996
Mandya,2018,0.3441716882890622
Mandya,2019,0.3244739071257943
Mandya,2020,0.36232312303740366
Mandya,2021,0.3556856216536767
Mandya,2022,0.34293948810057034
Mandya,2023,0.41147137057554223
Mandya,2024,0.5988219746450486
Mandya,2025,0.5185025244189723
Mysore,2014,0.2549888863842737
Mysore,2015,0.30085941805920935
Mysore,2016,0.35130149126585325
Mysore,2017,0.36618513910165296
Mysore,2018,0.32042001613713267
Mysore,2019,0.3751126957787408
Mysore,2020,0.4141424628267953
Mysore,2021,0.40441800306584774
Mysore,2022,0.36446412459529465
Mysore,2023,0.43143289145398045
Mysore,2024,0.5079933321519498
Mysore,2025,0.5465563336605598
Raichur,2014,0.1983537414584959
Raichur,2015,0.24139247818276038
