region_id,year,pillar5_structural_score
CHATRA_JHARKHAND,2024.0,0.5256903669979388
CHHINDWARA_MADHYA PRADESH,2015.0,0.31903656069494907
CHHINDWARA_MADHYA PRADESH,2016.0,0.4784533269933657
CHHINDWARA_MADHYA PRADESH,2017.0,0.44071667573857265
CHHINDWARA_MADHYA PRADESH,2018.0,0.42799174853544497
CHHINDWARA_MADHYA PRADESH,2019.0,0.4822781483379513
CHHINDWARA_MADHYA PRADESH,2020.0,0.23242616266668178
CHHINDWARA_MADHYA PRADESH,2021.0,0.5916097222720611
CHHINDWARA_MADHYA PRADESH,2022.0,0.6724131940571093
CHHINDWARA_MADHYA PRADESH,2023.0,0.49957721316140863
