State,District,Year,rice_area,rice_production,rice_yield
Uttar Pradesh,Banda,2015-2016,44983.0,58253.0,1.3
Uttar Pradesh,Banda,2016-2017,61205.0,105028.0,1.72
Uttar Pradesh,Banda,2017-2018,51760.0,102019.0,1.97
Uttar Pradesh,Banda,2018-2019,51864.0,109589.0,2.11
Uttar Pradesh,Banda,2019-2020,46958.0,123734.0,2.63
Uttar Pradesh,Banda,2020-2021,53038.0,127344.0,2.4
Uttar Pradesh,Banda,2021-2022,48550.0,116132.0,2.39
Uttar Pradesh,Banda,2022-2023,55063.0,127801.0,2.32
Uttar Pradesh,Barabanki,2013-2014,181235.0,517970.0,2.86
Uttar Pradesh,Barabanki,2014-2015,191884.0,529600.0,2.76
Uttar Pradesh,Barabanki,2015-2016,186626.0,513408.0,2.75
Uttar Pradesh,Barabanki,2016-2017,183331.0,499760.0,2.73
Uttar Pradesh,Barabanki,2017-2018,181604.0,520659.0,2.87
Uttar Pradesh,Barabanki,2018-2019,183466.0,530400.0,2.89
Uttar Pradesh,Barabanki,2019-2020,180663.0,613712.0,3.4
Uttar Pradesh,Barabanki,2020-2021,182412.0,596852.0,3.27
Uttar Pradesh,Barabanki,2021-2022,188580.0,457684.0,2.43
Uttar Pradesh,Barabanki,2022-2023,188598.0,460952.0,5.88
Uttar Pradesh,Bareilly,2013-2014,164106.0,369238.0,4.5
Uttar Pradesh,Bareilly,2014-2015,163948.0,337569.0,4.12
Uttar Pradesh,Bareilly,2015-2016,158631.0,327414.0,4.12
Uttar Pradesh,Bareilly,2016-2017,160278.0,358382.0,4.48
Uttar Pradesh,Bareilly,2017-2018,145234.0,357420.0,4.92
Uttar Pradesh,Bareilly,2018-2019,151037.0,404024.0,5.35
Uttar Pradesh,Bareilly,2019-2020,165971.0,396836.0,4.78
Uttar Pradesh,Bareilly,2020-2021,159580.0,499124.0,6.58
Uttar Pradesh,Bareilly,2021-2022,164349.0,411836.0,5.77
Uttar Pradesh,Bareilly,2022-2023,163260.0,489849.0,6.44
Uttar Pradesh,Basti,2013-2014,104860.0,263933.0,2.52
Uttar Pradesh,Basti,2014-2015,104328.0,202814.0,1.94
Uttar Pradesh,Basti,2015-2016,98297.0,184798.0,1.88
Uttar Pradesh,Basti,2016-2017,102554.0,211671.0,2.06
Uttar Pradesh,Basti,2017-2018,105368.0,312627.0,2.97
Uttar Pradesh,Basti,2018-2019,107365.0,302555.0,2.82
Uttar Pradesh,Basti,2019-2020,105523.0,285651.0,5.42
Uttar Pradesh,Basti,2020-2021,104824.0,273905.0,2.61
Uttar Pradesh,Basti,2021-2022,145811.0,370360.0,2.54
Uttar Pradesh,Basti,2022-2023,131426.0,357577.0,6.16
Uttar Pradesh,Bijnor,2013-2014,52995.0,123425.0,4.66
Uttar Pradesh,Bijnor,2014-2015,54809.0,143380.0,5.23
Uttar Pradesh,Bijnor,2015-2016,51352.0,133002.0,5.19
Uttar Pradesh,Bijnor,2016-2017,53393.0,134924.0,5.07
Uttar Pradesh,Bijnor,2017-2018,50883.0,127768.0,5.029999999999999
Uttar Pradesh,Bijnor,2018-2019,54512.0,131701.0,4.82
Uttar Pradesh,Bijnor,2019-2020,58082.0,154208.0,5.3100000000000005
Uttar Pradesh,Bijnor,2020-2021,54838.0,163490.0,6.44
Uttar Pradesh,Bijnor,2021-2022,57113.0,159174.0,2.79
Uttar Pradesh,Bijnor,2022-2023,56790.0,143395.0,2.53
Uttar Pradesh,Budaun,2013-2014,79975.0,176185.0,2.2
Uttar Pradesh,Budaun,2014-2015,81275.0,166858.0,4.109999999999999
Uttar Pradesh,Budaun,2015-2016,66610.0,123029.0,1.85
Uttar Pradesh,Budaun,2016-2017,70024.0,148241.0,4.24
Uttar Pradesh,Budaun,2017-2018,74019.0,151443.0,4.109999999999999
Uttar Pradesh,Budaun,2018-2019,100214.0,252639.0,5.04
Uttar Pradesh,Budaun,2019-2020,78094.0,206090.0,2.64
Uttar Pradesh,Budaun,2020-2021,82805.0,219460.0,6.1
Uttar Pradesh,Budaun,2021-2022,99794.0,253477.0,2.54
Uttar Pradesh,Budaun,2022-2023,82204.0,210031.0,2.55
Uttar Pradesh,Bulandshahr,2013-2014,95670.0,251804.0,5.63
Uttar Pradesh,Bulandshahr,2014-2015,107596.0,275554.0,5.5600000000000005
Uttar Pradesh,Bulandshahr,2015-2016,103449.0,278071.0,5.359999999999999
Uttar Pradesh,Bulandshahr,2016-2017,83816.0,211719.0,2.53
Uttar Pradesh,Bulandshahr,2017-2018,92576.0,278839.0,6.01
Uttar Pradesh,Bulandshahr,2018-2019,93427.0,264305.0,5.83
Uttar Pradesh,Bulandshahr,2019-2020,97148.0,280467.0,5.800000000000001
Uttar Pradesh,Bulandshahr,2020-2021,90309.0,256518.0,6.3
Uttar Pradesh,Bulandshahr,2021-2022,93136.0,261622.0,6.1
Uttar Pradesh,Bulandshahr,2022-2023,97720.0,239132.0,5.88
Uttar Pradesh,Chandauli,2013-2014,112455.0,300817.0,2.67
Uttar Pradesh,Chandauli,2014-2015,102598.0,303793.0,2.96
Uttar Pradesh,Chandauli,2015-2016,113922.0,351449.0,3.08
Uttar Pradesh,Chandauli,2016-2017,116007.0,319135.0,2.75
Uttar Pradesh,Chandauli,2017-2018,114635.0,352159.0,3.07
Uttar Pradesh,Chandauli,2018-2019,112163.0,357015.0,3.18
Uttar Pradesh,Chandauli,2019-2020,114283.0,381591.0,6.67
Uttar Pradesh,Chandauli,2020-2021,114594.0,374035.0,3.26
Uttar Pradesh,Chandauli,2021-2022,117662.0,395344.0,6.359999999999999
Uttar Pradesh,Chandauli,2022-2023,114672.0,380826.0,3.32
Uttar Pradesh,Chitrakoot,2013-2014,10155.0,18208.0,1.79
Uttar Pradesh,Chitrakoot,2014-2015,12662.0,12763.0,1.01
Uttar Pradesh,Chitrakoot,2015-2016,12842.0,8566.0,0.67
Uttar Pradesh,Chitrakoot,2016-2017,12547.0,25972.0,2.07
Uttar Pradesh,Chitrakoot,2017-2018,8957.0,16839.0,1.88
Uttar Pradesh,Chitrakoot,2018-2019,9109.0,14665.0,1.61
Uttar Pradesh,Chitrakoot,2019-2020,10206.0,20677.0,2.03
Uttar Pradesh,Chitrakoot,2020-2021,10216.0,28237.0,2.76
Uttar Pradesh,Chitrakoot,2021-2022,10425.0,23300.0,2.24
Uttar Pradesh,Chitrakoot,2022-2023,10285.0,23594.0,2.29
Uttar Pradesh,Deoria,2013-2014,135630.0,333514.0,4.890000000000001
Uttar Pradesh,Deoria,2014-2015,132906.0,267008.0,4.01
Uttar Pradesh,Deoria,2015-2016,124280.0,96441.0,0.78
Uttar Pradesh,Deoria,2016-2017,133404.0,279348.0,4.16
Uttar Pradesh,Deoria,2017-2018,135889.0,312409.0,2.3
Uttar Pradesh,Deoria,2018-2019,132625.0,272412.0,4.119999999999999
Uttar Pradesh,Deoria,2019-2020,127424.0,340477.0,2.67
Uttar Pradesh,Deoria,2020-2021,133417.0,288865.0,5.59
Uttar Pradesh,Deoria,2021-2022,136095.0,316844.0,5.58
Uttar Pradesh,Deoria,2022-2023,150454.0,359088.0,5.83
Uttar Pradesh,Etah,2013-2014,19297.0,45001.0,2.33
Uttar Pradesh,Etah,2014-2015,18244.0,40283.0,2.21
Uttar Pradesh,Etah,2015-2016,29394.0,45414.0,1.55
Uttar Pradesh,Etah,2016-2017,17804.0,38920.0,2.19
Uttar Pradesh,Etah,2017-2018,14244.0,36750.0,2.58
Uttar Pradesh,Etah,2018-2019,17697.0,47163.0,2.67
Uttar Pradesh,Etah,2019-2020,19552.0,56916.0,5.82
Uttar Pradesh,Etah,2020-2021,19989.0,57568.0,2.88
Uttar Pradesh,Etah,2021-2022,18461.0,49309.0,2.67
Uttar Pradesh,Etah,2022-2023,18355.0,49341.0,6.19
Uttar Pradesh,Etawah,2013-2014,58263.0,169604.0,2.91
Uttar Pradesh,Etawah,2014-2015,52797.0,136533.0,2.59
Uttar Pradesh,Etawah,2015-2016,53707.0,132441.0,2.47
Uttar Pradesh,Etawah,2016-2017,50515.0,137906.0,2.73
Uttar Pradesh,Etawah,2017-2018,51452.0,147204.0,2.86
Uttar Pradesh,Etawah,2018-2019,54256.0,167380.0,3.09
Uttar Pradesh,Etawah,2019-2020,51152.0,159185.0,3.11
Uttar Pradesh,Etawah,2020-2021,53758.0,169983.0,3.16
Uttar Pradesh,Etawah,2021-2022,51404.0,157605.0,3.07
Uttar Pradesh,Etawah,2022-2023,50762.0,153149.0,3.02
Uttar Pradesh,Faizabad,2013-2014,103896.0,272519.0,2.62
Uttar Pradesh,Faizabad,2014-2015,94586.0,207805.0,2.2
Uttar Pradesh,Faizabad,2015-2016,93220.0,194643.0,2.09
Uttar Pradesh,Faizabad,2016-2017,97623.0,249329.0,2.55
Uttar Pradesh,Faizabad,2017-2018,101927.0,263889.0,2.59
Uttar Pradesh,Faizabad,2018-2019,97493.0,287312.0,2.95
Uttar Pradesh,Faizabad,2019-2020,96155.0,284235.0,5.93
Uttar Pradesh,Faizabad,2020-2021,98379.0,282938.0,2.88
Uttar Pradesh,Faizabad,2021-2022,102083.0,259189.0,2.54
Uttar Pradesh,Faizabad,2022-2023,99090.0,255157.0,2.58
Uttar Pradesh,Farrukhabad,2013-2014,16524.0,44202.0,2.68
Uttar Pradesh,Farrukhabad,2014-2015,11900.0,33213.0,2.79
Uttar Pradesh,Farrukhabad,2015-2016,11049.0,24816.0,2.25
Uttar Pradesh,Farrukhabad,2016-2017,16441.0,43421.0,2.64
Uttar Pradesh,Farrukhabad,2017-2018,14261.0,43082.0,3.02
Uttar Pradesh,Farrukhabad,2018-2019,14095.0,42609.0,3.02
Uttar Pradesh,Farrukhabad,2019-2020,14078.0,53257.0,7.56
Uttar Pradesh,Farrukhabad,2020-2021,13842.0,44987.0,3.25
Uttar Pradesh,Farrukhabad,2021-2022,13644.0,39991.0,2.93
Uttar Pradesh,Farrukhabad,2022-2023,13568.0,43123.0,6.59
Uttar Pradesh,Fatehpur,2013-2014,86459.0,225226.0,2.61
Uttar Pradesh,Fatehpur,2014-2015,80702.0,157046.0,1.95
Uttar Pradesh,Fatehpur,2015-2016,81949.0,167750.0,2.05
Uttar Pradesh,Fatehpur,2016-2017,86789.0,215671.0,2.49
Uttar Pradesh,Fatehpur,2017-2018,82064.0,216649.0,2.64
Uttar Pradesh,Fatehpur,2018-2019,83788.0,244493.0,2.92
Uttar Pradesh,Fatehpur,2019-2020,80346.0,241199.0,3.0
Uttar Pradesh,Fatehpur,2020-2021,82345.0,241553.0,6.4
Uttar Pradesh,Fatehpur,2021-2022,85554.0,240835.0,2.82
Uttar Pradesh,Fatehpur,2022-2023,91803.0,261914.0,2.85
Uttar Pradesh,Firozabad,2013-2014,21600.0,59357.0,5.75
Uttar Pradesh,Firozabad,2014-2015,23319.0,56619.0,2.43
Uttar Pradesh,Firozabad,2015-2016,23517.0,56370.0,2.4
Uttar Pradesh,Firozabad,2016-2017,24145.0,61401.0,5.54
Uttar Pradesh,Firozabad,2017-2018,22530.0,61665.0,5.74
Uttar Pradesh,Firozabad,2018-2019,22614.0,61782.0,5.73
Uttar Pradesh,Firozabad,2019-2020,22723.0,64533.0,2.84
Uttar Pradesh,Firozabad,2020-2021,25195.0,66968.0,2.66
Uttar Pradesh,Firozabad,2021-2022,24571.0,62362.0,5.54
Uttar Pradesh,Firozabad,2022-2023,23078.0,67911.0,6.38
Uttar Pradesh,Gautam buddha nagar,2013-2014,13750.0,33660.0,2.45
Uttar Pradesh,Gautam buddha nagar,2014-2015,22522.0,62701.0,2.78
Uttar Pradesh,Gautam buddha nagar,2015-2016,26352.0,68937.0,2.62
Uttar Pradesh,Gautam buddha nagar,2016-2017,15368.0,37498.0,2.44
Uttar Pradesh,Gautam buddha nagar,2017-2018,14040.0,35914.0,2.56
Uttar Pradesh,Gautam buddha nagar,2018-2019,15119.0,43271.0,2.86
Uttar Pradesh,Gautam buddha nagar,2019-2020,14791.0,43220.0,5.84
Uttar Pradesh,Gautam buddha nagar,2020-2021,15025.0,41920.0,2.79
Uttar Pradesh,Gautam buddha nagar,2021-2022,14492.0,33810.0,2.33
Uttar Pradesh,Gautam buddha nagar,2022-2023,20378.0,44791.0,2.2
Uttar Pradesh,Ghaziabad,2013-2014,9296.0,25267.0,2.72
Uttar Pradesh,Ghaziabad,2014-2015,8650.0,23727.0,2.74
Uttar Pradesh,Ghaziabad,2015-2016,9749.0,25035.0,2.57
Uttar Pradesh,Ghaziabad,2016-2017,9316.0,22964.0,2.47
Uttar Pradesh,Ghaziabad,2017-2018,8948.0,23292.0,2.6
Uttar Pradesh,Ghaziabad,2018-2019,9098.0,23327.0,2.56
Uttar Pradesh,Ghaziabad,2019-2020,10662.0,29758.0,2.79
Uttar Pradesh,Ghaziabad,2020-2021,8104.0,23550.0,2.91
Uttar Pradesh,Ghaziabad,2021-2022,9848.0,26590.0,2.7
Uttar Pradesh,Ghaziabad,2022-2023,9711.0,24268.0,2.5
Uttar Pradesh,Ghazipur,2013-2014,148895.0,318040.0,2.14
Uttar Pradesh,Ghazipur,2014-2015,136673.0,294257.0,2.15
Uttar Pradesh,Ghazipur,2015-2016,154411.0,334300.0,2.17
Uttar Pradesh,Ghazipur,2016-2017,147673.0,317054.0,2.15
Uttar Pradesh,Ghazipur,2017-2018,154815.0,384251.0,2.48
Uttar Pradesh,Ghazipur,2018-2019,151778.0,400087.0,2.64
Uttar Pradesh,Ghazipur,2019-2020,146746.0,382273.0,5.21
Uttar Pradesh,Ghazipur,2020-2021,159976.0,467290.0,2.92
Uttar Pradesh,Ghazipur,2021-2022,152900.0,412677.0,2.7
Uttar Pradesh,Ghazipur,2022-2023,149984.0,503647.0,6.859999999999999
Uttar Pradesh,Gonda,2013-2014,126768.0,310582.0,2.45
Uttar Pradesh,Gonda,2014-2015,134534.0,278485.0,2.07
Uttar Pradesh,Gonda,2015-2016,125044.0,257716.0,2.06
Uttar Pradesh,Gonda,2016-2017,130230.0,301092.0,2.31
Uttar Pradesh,Gonda,2017-2018,125429.0,294507.0,2.35
Uttar Pradesh,Gonda,2018-2019,129176.0,307697.0,2.38
Uttar Pradesh,Gonda,2019-2020,123720.0,318579.0,5.140000000000001
Uttar Pradesh,Gonda,2020-2021,131615.0,320219.0,2.43
Uttar Pradesh,Gonda,2021-2022,137624.0,320203.0,5.6
Uttar Pradesh,Gonda,2022-2023,137529.0,311366.0,2.26
Uttar Pradesh,Gorakhpur,2013-2014,150787.0,362341.0,4.8
Uttar Pradesh,Gorakhpur,2014-2015,152483.0,336988.0,4.42
Uttar Pradesh,Gorakhpur,2015-2016,150540.0,210003.0,2.78
Uttar Pradesh,Gorakhpur,2016-2017,152498.0,282122.0,3.7
Uttar Pradesh,Gorakhpur,2017-2018,153224.0,391027.0,5.1
Uttar Pradesh,Gorakhpur,2018-2019,150555.0,401681.0,2.67
Uttar Pradesh,Gorakhpur,2019-2020,146308.0,409078.0,5.6
Uttar Pradesh,Gorakhpur,2020-2021,153160.0,370038.0,5.87
Uttar Pradesh,Gorakhpur,2021-2022,156326.0,348986.0,5.5
Uttar Pradesh,Gorakhpur,2022-2023,152723.0,365142.0,5.83
Uttar Pradesh,Hamirpur,2013-2014,84.0,152.0,1.81
Uttar Pradesh,Hamirpur,2014-2015,41.0,66.0,1.61
Uttar Pradesh,Hamirpur,2015-2016,72.0,83.0,1.15
Uttar Pradesh,Hamirpur,2016-2017,148.0,263.0,1.78
Uttar Pradesh,Hamirpur,2017-2018,41.0,80.0,1.95
Uttar Pradesh,Hamirpur,2018-2019,177.0,367.0,2.07
Uttar Pradesh,Hamirpur,2019-2020,72.0,182.0,2.53
Uttar Pradesh,Hamirpur,2020-2021,46.0,113.0,2.46
Uttar Pradesh,Hamirpur,2021-2022,51.0,121.0,2.37
Uttar Pradesh,Hamirpur,2022-2023,518.0,1249.0,2.41
Uttar Pradesh,Hapur,2013-2014,20322.0,59422.0,2.92
Uttar Pradesh,Hapur,2014-2015,20839.0,61496.0,2.95
Uttar Pradesh,Hapur,2015-2016,21191.0,60098.0,2.84
Uttar Pradesh,Hapur,2016-2017,20730.0,53919.0,2.6
Uttar Pradesh,Hapur,2017-2018,20301.0,57777.0,2.85
Uttar Pradesh,Hapur,2018-2019,21380.0,55139.0,2.58
Uttar Pradesh,Hapur,2019-2020,21653.0,62166.0,5.74
Uttar Pradesh,Hapur,2020-2021,20641.0,57217.0,2.77
Uttar Pradesh,Hapur,2021-2022,20667.0,55243.0,2.67
Uttar Pradesh,Hapur,2022-2023,24387.0,58626.0,2.4
Uttar Pradesh,Hardoi,2013-2014,149180.0,375337.0,5.04
Uttar Pradesh,Hardoi,2014-2015,142234.0,279490.0,3.93
Uttar Pradesh,Hardoi,2015-2016,133844.0,301952.0,4.52
Uttar Pradesh,Hardoi,2016-2017,141441.0,338751.0,4.79
Uttar Pradesh,Hardoi,2017-2018,149804.0,377207.0,5.04
Uttar Pradesh,Hardoi,2018-2019,137561.0,322030.0,4.68
Uttar Pradesh,Hardoi,2019-2020,152762.0,453551.0,5.94
Uttar Pradesh,Hardoi,2020-2021,153344.0,439784.0,6.33
Uttar Pradesh,Hardoi,2021-2022,152000.0,411312.0,2.71
Uttar Pradesh,Hardoi,2022-2023,147731.0,395471.0,2.68
Uttar Pradesh,Hathras,2013-2014,23235.0,54718.0,4.68
Uttar Pradesh,Hathras,2014-2015,29465.0,56956.0,1.93
Uttar Pradesh,Hathras,2015-2016,26090.0,51293.0,1.97
Uttar Pradesh,Hathras,2016-2017,21881.0,47613.0,2.18
Uttar Pradesh,Hathras,2017-2018,24110.0,55187.0,4.54
Uttar Pradesh,Hathras,2018-2019,25925.0,60638.0,4.65
Uttar Pradesh,Hathras,2019-2020,22836.0,58254.0,5.1
Uttar Pradesh,Hathras,2020-2021,24254.0,66514.0,6.24
Uttar Pradesh,Hathras,2021-2022,22304.0,53797.0,2.41
Uttar Pradesh,Hathras,2022-2023,21879.0,54527.0,5.99
Uttar Pradesh,Jalaun,2013-2014,520.0,934.0,1.8
Uttar Pradesh,Jalaun,2014-2015,509.0,890.0,1.75
Uttar Pradesh,Jalaun,2015-2016,1560.0,2800.0,1.79
Uttar Pradesh,Jalaun,2016-2017,422.0,655.0,1.55
Uttar Pradesh,Jalaun,2017-2018,268.0,339.0,1.26
Uttar Pradesh,Jalaun,2018-2019,682.0,1471.0,2.16
Uttar Pradesh,Jalaun,2019-2020,401.0,1028.0,2.56
Uttar Pradesh,Jalaun,2020-2021,321.0,603.0,1.88
Uttar Pradesh,Jalaun,2021-2022,253.0,467.0,1.85
Uttar Pradesh,Jalaun,2022-2023,318.0,425.0,1.34
Uttar Pradesh,Jaunpur,2013-2014,149517.0,342394.0,2.29
Uttar Pradesh,Jaunpur,2014-2015,140428.0,338993.0,2.41
Uttar Pradesh,Jaunpur,2015-2016,143897.0,253259.0,1.76
Uttar Pradesh,Jaunpur,2016-2017,153460.0,359403.0,2.34
Uttar Pradesh,Jaunpur,2017-2018,157278.0,362683.0,2.31
Uttar Pradesh,Jaunpur,2018-2019,145143.0,360535.0,2.48
Uttar Pradesh,Jaunpur,2019-2020,140933.0,395176.0,5.6
Uttar Pradesh,Jaunpur,2020-2021,145649.0,404030.0,2.77
Uttar Pradesh,Jaunpur,2021-2022,150827.0,397127.0,2.63
Uttar Pradesh,Jaunpur,2022-2023,146269.0,411751.0,6.3100000000000005
Uttar Pradesh,Jhansi,2013-2014,10738.0,20907.0,1.95
Uttar Pradesh,Jhansi,2014-2015,9592.0,17698.0,3.85
Uttar Pradesh,Jhansi,2015-2016,9223.0,16463.0,1.78
Uttar Pradesh,Jhansi,2016-2017,10418.0,14252.0,1.37
Uttar Pradesh,Jhansi,2017-2018,9247.0,15785.0,1.71
Uttar Pradesh,Jhansi,2018-2019,12335.0,24571.0,1.99
Uttar Pradesh,Jhansi,2019-2020,8485.0,20076.0,2.37
Uttar Pradesh,Jhansi,2020-2021,8758.0,20231.0,2.31
Uttar Pradesh,Jhansi,2021-2022,9200.0,19716.0,2.14
Uttar Pradesh,Jhansi,2022-2023,8975.0,17833.0,1.99
Uttar Pradesh,Kannauj,2013-2014,21390.0,63165.0,2.95
Uttar Pradesh,Kannauj,2014-2015,22007.0,52355.0,2.38
Uttar Pradesh,Kannauj,2015-2016,30499.0,71703.0,2.35
Uttar Pradesh,Kannauj,2016-2017,21149.0,56468.0,2.67
Uttar Pradesh,Kannauj,2017-2018,20360.0,65009.0,3.19
Uttar Pradesh,Kannauj,2018-2019,20256.0,54063.0,2.67
Uttar Pradesh,Kannauj,2019-2020,20305.0,81159.0,8.0
Uttar Pradesh,Kannauj,2020-2021,20982.0,72472.0,3.45
Uttar Pradesh,Kannauj,2021-2022,19938.0,55049.0,2.76
Uttar Pradesh,Kannauj,2022-2023,20583.0,61317.0,2.98
Uttar Pradesh,Kanpur dehat,2013-2014,41454.0,112299.0,2.71
Uttar Pradesh,Kanpur dehat,2014-2015,37513.0,92770.0,2.47
Uttar Pradesh,Kanpur dehat,2015-2016,38397.0,101176.0,2.63
Uttar Pradesh,Kanpur dehat,2016-2017,42797.0,135538.0,3.17
Uttar Pradesh,Kanpur dehat,2017-2018,40688.0,121291.0,2.98
Uttar Pradesh,Kanpur dehat,2018-2019,42328.0,152762.0,3.61
Uttar Pradesh,Kanpur dehat,2019-2020,40433.0,140828.0,6.970000000000001
Uttar Pradesh,Kanpur dehat,2020-2021,42227.0,136351.0,3.23
Uttar Pradesh,Kanpur dehat,2021-2022,41343.0,133869.0,3.24
Uttar Pradesh,Kanpur dehat,2022-2023,57187.0,187916.0,3.29
Uttar Pradesh,Kanpur nagar,2013-2014,33584.0,85941.0,2.56
Uttar Pradesh,Kanpur nagar,2014-2015,29881.0,69204.0,2.32
Uttar Pradesh,Kanpur nagar,2015-2016,31182.0,70908.0,2.27
Uttar Pradesh,Kanpur nagar,2016-2017,35119.0,103215.0,2.94
Uttar Pradesh,Kanpur nagar,2017-2018,33298.0,99927.0,3.0
Uttar Pradesh,Kanpur nagar,2018-2019,34187.0,95484.0,2.79
Uttar Pradesh,Kanpur nagar,2019-2020,32127.0,110292.0,6.83
Uttar Pradesh,Kanpur nagar,2020-2021,28721.0,100035.0,3.48
Uttar Pradesh,Kanpur nagar,2021-2022,32618.0,95636.0,2.93
Uttar Pradesh,Kanpur nagar,2022-2023,31816.0,95098.0,2.99
Uttar Pradesh,Kasganj,2013-2014,17015.0,37977.0,2.23
Uttar Pradesh,Kasganj,2014-2015,19146.0,45740.0,2.39
Uttar Pradesh,Kasganj,2015-2016,17821.0,34163.0,1.92
Uttar Pradesh,Kasganj,2016-2017,14699.0,37688.0,2.56
Uttar Pradesh,Kasganj,2017-2018,14549.0,34554.0,2.38
Uttar Pradesh,Kasganj,2018-2019,16214.0,40973.0,2.53
Uttar Pradesh,Kasganj,2019-2020,17890.0,57820.0,6.45
Uttar Pradesh,Kasganj,2020-2021,16655.0,51114.0,3.07
Uttar Pradesh,Kasganj,2021-2022,16543.0,44385.0,2.68
Uttar Pradesh,Kasganj,2022-2023,19263.0,49660.0,2.58
Uttar Pradesh,Kaushambi,2013-2014,50894.0,112425.0,2.21
Uttar Pradesh,Kaushambi,2014-2015,43224.0,93494.0,2.16
Uttar Pradesh,Kaushambi,2015-2016,46080.0,97644.0,2.12
Uttar Pradesh,Kaushambi,2016-2017,45278.0,105588.0,2.33
Uttar Pradesh,Kaushambi,2017-2018,48758.0,117361.0,2.41
Uttar Pradesh,Kaushambi,2018-2019,45431.0,108762.0,2.39
Uttar Pradesh,Kaushambi,2019-2020,45313.0,114597.0,2.53
Uttar Pradesh,Kaushambi,2020-2021,45287.0,126713.0,2.8
Uttar Pradesh,Kaushambi,2021-2022,49058.0,134026.0,2.73
Uttar Pradesh,Kaushambi,2022-2023,64347.0,197674.0,3.07
Uttar Pradesh,Kheri,2013-2014,176082.0,474717.0,5.4
Uttar Pradesh,Kheri,2014-2015,157225.0,428281.0,5.44
Uttar Pradesh,Kheri,2015-2016,158813.0,417520.0,5.26
Uttar Pradesh,Kheri,2016-2017,182522.0,506316.0,5.54
Uttar Pradesh,Kheri,2017-2018,181780.0,568245.0,6.26
Uttar Pradesh,Kheri,2018-2019,168550.0,570373.0,6.76
Uttar Pradesh,Kheri,2019-2020,190426.0,616790.0,6.48
Uttar Pradesh,Kheri,2020-2021,186611.0,640169.0,6.890000000000001
Uttar Pradesh,Kheri,2021-2022,186649.0,530375.0,5.84
Uttar Pradesh,Kheri,2022-2023,184521.0,521373.0,6.25
Uttar Pradesh,Kushi nagar,2013-2014,122607.0,320863.0,2.62
Uttar Pradesh,Kushi nagar,2014-2015,118425.0,253666.0,2.14
Uttar Pradesh,Kushi nagar,2015-2016,112213.0,177633.0,1.58
Uttar Pradesh,Kushi nagar,2016-2017,126709.0,254432.0,2.01
Uttar Pradesh,Kushi nagar,2017-2018,119255.0,327951.0,2.75
Uttar Pradesh,Kushi nagar,2018-2019,112368.0,283617.0,2.52
Uttar Pradesh,Kushi nagar,2019-2020,123998.0,359842.0,5.8
Uttar Pradesh,Kushi nagar,2020-2021,121775.0,312109.0,2.56
Uttar Pradesh,Kushi nagar,2021-2022,127373.0,332061.0,2.61
Uttar Pradesh,Kushi nagar,2022-2023,124360.0,314009.0,2.53
Uttar Pradesh,Lalitpur,2013-2014,1355.0,963.0,0.71
Uttar Pradesh,Lalitpur,2014-2015,962.0,750.0,0.78
Uttar Pradesh,Lalitpur,2015-2016,1068.0,678.0,1.14
Uttar Pradesh,Lalitpur,2016-2017,1240.0,802.0,0.65
Uttar Pradesh,Lalitpur,2017-2018,959.0,440.0,0.46
Uttar Pradesh,Lalitpur,2018-2019,1255.0,934.0,0.74
Uttar Pradesh,Lalitpur,2019-2020,1503.0,822.0,0.55
Uttar Pradesh,Lalitpur,2020-2021,1400.0,1870.0,1.34
Uttar Pradesh,Lalitpur,2021-2022,1537.0,787.0,0.51
Uttar Pradesh,Lalitpur,2022-2023,2058.0,5303.0,2.58
Uttar Pradesh,Lucknow,2013-2014,52159.0,105674.0,2.03
Uttar Pradesh,Lucknow,2014-2015,54126.0,125843.0,2.33
Uttar Pradesh,Lucknow,2015-2016,52944.0,107265.0,2.03
Uttar Pradesh,Lucknow,2016-2017,63802.0,124286.0,1.95
Uttar Pradesh,Lucknow,2017-2018,51617.0,139727.0,2.71
Uttar Pradesh,Lucknow,2018-2019,53876.0,146812.0,2.72
Uttar Pradesh,Lucknow,2019-2020,49610.0,121247.0,2.44
Uttar Pradesh,Lucknow,2020-2021,50993.0,120649.0,2.37
Uttar Pradesh,Lucknow,2021-2022,55083.0,137267.0,2.49
Uttar Pradesh,Lucknow,2022-2023,52020.0,136500.0,2.62
Uttar Pradesh,Maharajganj,2013-2014,161274.0,398669.0,4.94
Uttar Pradesh,Maharajganj,2014-2015,165924.0,407012.0,4.9
Uttar Pradesh,Maharajganj,2015-2016,169804.0,418397.0,4.93
Uttar Pradesh,Maharajganj,2016-2017,165796.0,420624.0,5.08
Uttar Pradesh,Maharajganj,2017-2018,166503.0,414093.0,4.98
Uttar Pradesh,Maharajganj,2018-2019,160997.0,472204.0,2.93
Uttar Pradesh,Maharajganj,2019-2020,163395.0,459794.0,2.81
Uttar Pradesh,Maharajganj,2020-2021,170662.0,462249.0,6.15
Uttar Pradesh,Maharajganj,2021-2022,181085.0,497078.0,2.74
Uttar Pradesh,Maharajganj,2022-2023,166405.0,430157.0,2.59
Uttar Pradesh,Mahoba,2013-2014,48.0,86.0,1.79
Uttar Pradesh,Mahoba,2014-2015,12.0,19.0,1.58
Uttar Pradesh,Mahoba,2015-2016,18.0,21.0,1.17
Uttar Pradesh,Mahoba,2016-2017,51.0,91.0,1.78
Uttar Pradesh,Mahoba,2017-2018,36.0,70.0,1.94
