State,District,Year,total_area,total_production,agri_yield_index
Uttar Pradesh,Moradabad,2013,143202.0,3233850.0,22.582435999497214
Uttar Pradesh,Moradabad,2014,133507.0,3107407.0,23.27523650445295
Uttar Pradesh,Moradabad,2015,146908.0,3553737.0,24.190221090750676
Uttar Pradesh,Moradabad,2016,140131.0,3471412.0,24.772619905659703
Uttar Pradesh,Moradabad,2017,138836.0,3636282.0,26.191204010487194
Uttar Pradesh,Moradabad,2018,140766.0,4101183.0,29.134755551766762
Uttar Pradesh,Moradabad,2019,145259.0,4222599.0,29.06944836464522
Uttar Pradesh,Moradabad,2020,178812.0,6490742.0,36.29925284656511
Uttar Pradesh,Moradabad,2021,169338.0,6082778.0,35.9209273760172
Uttar Pradesh,Moradabad,2022,177581.0,6782186.0,38.192070097589266
Uttar Pradesh,Moradabad,2023,177581.0,6782186.0,38.192070097589266
Uttar Pradesh,Moradabad,2024,177581.0,6782186.0,38.192070097589266
Uttar Pradesh,Moradabad,2025,177581.0,6782186.0,38.192070097589266
Uttar Pradesh,Muzaffarnagar,2013,184169.0,12643660.0,68.65248766078982
Uttar Pradesh,Muzaffarnagar,2014,175012.0,11829194.0,67.59075949077777
Uttar Pradesh,Muzaffarnagar,2015,181691.0,12735540.0,70.0945011035219
Uttar Pradesh,Muzaffarnagar,2016,183884.0,14296113.0,77.74527963281199
Uttar Pradesh,Muzaffarnagar,2017,186309.0,15061051.0,80.83909526646592
Uttar Pradesh,Muzaffarnagar,2018,188301.0,15291288.0,81.20662131374768
Uttar Pradesh,Muzaffarnagar,2019,188909.0,16107287.0,85.26479416015118
Uttar Pradesh,Muzaffarnagar,2020,199917.0,17274927.24,86.41049655607075
Uttar Pradesh,Muzaffarnagar,2021,205291.0,17977173.0,87.56922125178406
Uttar Pradesh,Muzaffarnagar,2022,184706.0,16282758.0,88.1550030859853
Uttar Pradesh,Muzaffarnagar,2023,184706.0,16282758.0,88.1550030859853
Uttar Pradesh,Muzaffarnagar,2024,184706.0,16282758.0,88.1550030859853
Uttar Pradesh,Muzaffarnagar,2025,184706.0,16282758.0,88.1550030859853
Uttar Pradesh,Pilibhit,2013,221200.0,4840316.0,21.88207956600362
Uttar Pradesh,Pilibhit,2014,222609.0,6839699.0,30.725168344496403
Uttar Pradesh,Pilibhit,2015,213606.0,4833676.0,22.628933644186024
Uttar Pradesh,Pilibhit,2016,221429.0,5238854.0,23.659294852977705
Uttar Pradesh,Pilibhit,2017,220025.0,6894886.0,31.336829905692536
Uttar Pradesh,Pilibhit,2018,217919.0,5911253.0,27.12591834580739
Uttar Pradesh,Pilibhit,2019,213021.0,6214696.0,29.17410020608297
Uttar Pradesh,Pilibhit,2020,239614.0,8480277.0,35.39140868229736
Uttar Pradesh,Pilibhit,2021,249361.0,8422782.0,33.777463195928796
Uttar Pradesh,Pilibhit,2022,258356.0,9533781.0,36.90172088126461
Uttar Pradesh,Pilibhit,2023,258356.0,9533781.0,36.90172088126461
Uttar Pradesh,Pilibhit,2024,258356.0,9533781.0,36.90172088126461
Uttar Pradesh,Pilibhit,2025,258356.0,9533781.0,36.90172088126461
Uttar Pradesh,Pratapgarh,2013,107379.0,314964.0,2.9331992288995057
Uttar Pradesh,Pratapgarh,2014,111091.0,296827.0,2.671926618717988
Uttar Pradesh,Pratapgarh,2015,130615.0,286205.0,2.191210810396968
Uttar Pradesh,Pratapgarh,2016,106702.0,296924.0,2.782740717137448
Uttar Pradesh,Pratapgarh,2017,103289.0,263447.0,2.5505813784623728
Uttar Pradesh,Pratapgarh,2018,105489.0,294327.0,2.7901202969029946
Uttar Pradesh,Pratapgarh,2019,102276.0,322464.0,3.1528804411592164
Uttar Pradesh,Pratapgarh,2020,104938.0,263461.0,2.510634851054909
Uttar Pradesh,Pratapgarh,2021,107196.0,257854.0,2.4054442329937684
Uttar Pradesh,Pratapgarh,2022,100590.0,267324.0,2.657560393677304
Uttar Pradesh,Pratapgarh,2023,100590.0,267324.0,2.657560393677304
Uttar Pradesh,Pratapgarh,2024,100590.0,267324.0,2.657560393677304
Uttar Pradesh,Pratapgarh,2025,100590.0,267324.0,2.657560393677304
Uttar Pradesh,Rae bareli,2013,96710.0,337297.0,3.4877158515148383
Uttar Pradesh,Rae bareli,2014,111428.0,373138.0,3.3486915317514447
Uttar Pradesh,Rae bareli,2015,121982.0,340552.0,2.791821744191766
Uttar Pradesh,Rae bareli,2016,98916.0,412636.0,4.1715799264022
Uttar Pradesh,Rae bareli,2017,98293.0,351282.0,3.573825196097382
Uttar Pradesh,Rae bareli,2018,98833.0,369475.0,3.7383768579320673
Uttar Pradesh,Rae bareli,2019,95701.0,389504.0,4.070009717766794
Uttar Pradesh,Rae bareli,2020,97465.0,433146.0,4.4441184014774535
Uttar Pradesh,Rae bareli,2021,99753.0,422941.0,4.239882509799204
Uttar Pradesh,Rae bareli,2022,97452.0,485743.0,4.984433362065427
Uttar Pradesh,Rae bareli,2023,97452.0,485743.0,4.984433362065427
Uttar Pradesh,Rae bareli,2024,97452.0,485743.0,4.984433362065427
Uttar Pradesh,Rae bareli,2025,97452.0,485743.0,4.984433362065427
Uttar Pradesh,Rampur,2013,165324.0,1709892.0,10.342672570225739
Uttar Pradesh,Rampur,2014,161347.0,2084384.0,12.918641189486015
Uttar Pradesh,Rampur,2015,155072.0,1878309.0,12.11249613082955
Uttar Pradesh,Rampur,2016,169302.0,1795420.0,10.60483632798195
Uttar Pradesh,Rampur,2017,160521.0,1967888.0,12.259380392596608
Uttar Pradesh,Rampur,2018,168940.0,2572823.0,15.229211554398011
Uttar Pradesh,Rampur,2019,166852.0,2008232.0,12.036007959149426
Uttar Pradesh,Rampur,2020,191057.0,4005896.0,20.96702031330964
Uttar Pradesh,Rampur,2021,200744.0,4180651.0,20.82578308691667
Uttar Pradesh,Rampur,2022,184092.0,3187070.0,17.31237642048541
Uttar Pradesh,Rampur,2023,184092.0,3187070.0,17.31237642048541
Uttar Pradesh,Rampur,2024,184092.0,3187070.0,17.31237642048541
Uttar Pradesh,Rampur,2025,184092.0,3187070.0,17.31237642048541
Uttar Pradesh,Saharanpur,2013,194238.0,8573955.0,44.14149136626201
Uttar Pradesh,Saharanpur,2014,186611.0,8325200.0,44.61258982589451
Uttar Pradesh,Saharanpur,2015,183124.0,7545686.0,41.20533627487386
Uttar Pradesh,Saharanpur,2016,194811.0,9776595.0,50.18502548624051
Uttar Pradesh,Saharanpur,2017,199832.0,10606512.0,53.077144801633374
Uttar Pradesh,Saharanpur,2018,196338.0,10807512.0,55.04544204382239
Uttar Pradesh,Saharanpur,2019,194190.0,10871690.0,55.98480869251764
Uttar Pradesh,Saharanpur,2020,172847.0,9568785.0,55.359855826250964
Uttar Pradesh,Saharanpur,2021,181855.0,10477486.0,57.61450606252234
Uttar Pradesh,Saharanpur,2022,179445.0,10408623.0,58.00453063612806
Uttar Pradesh,Saharanpur,2023,179445.0,10408623.0,58.00453063612806
Uttar Pradesh,Saharanpur,2024,179445.0,10408623.0,58.00453063612806
Uttar Pradesh,Saharanpur,2025,179445.0,10408623.0,58.00453063612806
Uttar Pradesh,Sambhal,2013,69229.0,1854953.0,26.794450302618845
Uttar Pradesh,Sambhal,2014,64362.0,1910146.0,29.678164134116404
Uttar Pradesh,Sambhal,2015,62430.0,1914615.0,30.668188370975493
Uttar Pradesh,Sambhal,2016,65612.0,2092285.0,31.888755105773335
Uttar Pradesh,Sambhal,2017,70445.0,2621699.0,37.216253815033006
Uttar Pradesh,Sambhal,2018,67994.0,2372198.0,34.8883430890961
Uttar Pradesh,Sambhal,2019,68903.0,2391969.0,34.71501966532662
Uttar Pradesh,Sambhal,2020,120551.0,6267573.0,51.991049431361
Uttar Pradesh,Sambhal,2021,118879.0,6358350.0,53.48589742511293
Uttar Pradesh,Sambhal,2022,100782.0,4439733.0,44.052836816098115
Uttar Pradesh,Sambhal,2023,100782.0,4439733.0,44.052836816098115
Uttar Pradesh,Sambhal,2024,100782.0,4439733.0,44.052836816098115
Uttar Pradesh,Sambhal,2025,100782.0,4439733.0,44.052836816098115
Uttar Pradesh,Sant kabeer nagar,2013,96021.0,397547.0,4.140208912633694
Uttar Pradesh,Sant kabeer nagar,2014,97854.0,390906.0,3.9947881537801213
Uttar Pradesh,Sant kabeer nagar,2015,85017.0,280930.0,3.3043979439406237
Uttar Pradesh,Sant kabeer nagar,2016,104508.0,457913.0,4.38160714969189
Uttar Pradesh,Sant kabeer nagar,2017,98778.0,440765.0,4.462177812873312
Uttar Pradesh,Sant kabeer nagar,2018,97833.0,465246.0,4.755511943822636
Uttar Pradesh,Sant kabeer nagar,2019,97945.0,521599.0,5.325427535861963
Uttar Pradesh,Sant kabeer nagar,2020,95720.0,278985.0,2.914594651065608
Uttar Pradesh,Sant kabeer nagar,2021,95657.0,276212.0,2.8875252203184294
Uttar Pradesh,Sant kabeer nagar,2022,95836.0,268278.0,2.799344713886222
Uttar Pradesh,Sant kabeer nagar,2023,95836.0,268278.0,2.799344713886222
Uttar Pradesh,Sant kabeer nagar,2024,95836.0,268278.0,2.799344713886222
Uttar Pradesh,Sant kabeer nagar,2025,95836.0,268278.0,2.799344713886222
Uttar Pradesh,Sant ravidas nagar,2013,33034.0,136301.0,4.126082218320518
Uttar Pradesh,Sant ravidas nagar,2014,34624.0,140064.0,4.045286506469501
Uttar Pradesh,Sant ravidas nagar,2015,33243.0,137996.0,4.15112956111061
Uttar Pradesh,Sant ravidas nagar,2016,34961.0,159012.0,4.548268070135293
Uttar Pradesh,Sant ravidas nagar,2017,33322.0,185713.0,5.573284916871736
Uttar Pradesh,Sant ravidas nagar,2018,32188.0,175235.0,5.444109606064372
Uttar Pradesh,Sant ravidas nagar,2019,32390.0,165002.0,5.094226613152207
Uttar Pradesh,Sant ravidas nagar,2020,31796.0,89360.47,2.810431186312744
Uttar Pradesh,Sant ravidas nagar,2021,32345.0,90484.0,2.7974648322770133
Uttar Pradesh,Sant ravidas nagar,2022,33195.0,94813.0,2.8562434101521315
Uttar Pradesh,Sant ravidas nagar,2023,33195.0,94813.0,2.8562434101521315
Uttar Pradesh,Sant ravidas nagar,2024,33195.0,94813.0,2.8562434101521315
Uttar Pradesh,Sant ravidas nagar,2025,33195.0,94813.0,2.8562434101521315
Uttar Pradesh,Shahjahanpur,2013,245026.0,2991939.0,12.21070008897015
Uttar Pradesh,Shahjahanpur,2014,251665.0,3438125.0,13.661514314664336
Uttar Pradesh,Shahjahanpur,2015,215319.0,4466774.0,20.74491336110608
Uttar Pradesh,Shahjahanpur,2016,250896.0,3597429.0,14.338327434474841
Uttar Pradesh,Shahjahanpur,2017,256812.0,4397979.0,17.125286201579364
Uttar Pradesh,Shahjahanpur,2018,229856.0,3778627.0,16.43910535291661
Uttar Pradesh,Shahjahanpur,2019,256750.0,3769554.0,14.681807205452776
Uttar Pradesh,Shahjahanpur,2020,305891.0,8372040.0,27.369357058560077
Uttar Pradesh,Shahjahanpur,2021,321334.0,8476559.0,26.3792782587588
Uttar Pradesh,Shahjahanpur,2022,312031.0,8749396.0,28.040149856905245
Uttar Pradesh,Shahjahanpur,2023,312031.0,8749396.0,28.040149856905245
Uttar Pradesh,Shahjahanpur,2024,312031.0,8749396.0,28.040149856905245
Uttar Pradesh,Shahjahanpur,2025,312031.0,8749396.0,28.040149856905245
Uttar Pradesh,Shamli,2013,85707.0,5097668.0,59.47784895049413
Uttar Pradesh,Shamli,2014,85913.0,5027016.0,58.5128676684553
Uttar Pradesh,Shamli,2015,78654.0,4808364.0,61.13311465405447
Uttar Pradesh,Shamli,2016,84036.0,5408590.0,64.36039316483412
Uttar Pradesh,Shamli,2017,85912.0,6170039.0,71.81812785175528
Uttar Pradesh,Shamli,2018,85703.0,6341439.0,73.99319743766263
Uttar Pradesh,Shamli,2019,85187.0,6439019.0,75.58687358399756
Uttar Pradesh,Shamli,2020,88731.0,6836831.41,77.0512155841814
Uttar Pradesh,Shamli,2021,90556.0,7113206.0,78.5503555810769
Uttar Pradesh,Shamli,2022,100925.0,8249631.0,81.74021302947733
Uttar Pradesh,Shamli,2023,100925.0,8249631.0,81.74021302947733
Uttar Pradesh,Shamli,2024,100925.0,8249631.0,81.74021302947733
Uttar Pradesh,Shamli,2025,100925.0,8249631.0,81.74021302947733
Uttar Pradesh,Shravasti,2013,85267.0,609819.0,7.151875872260077
Uttar Pradesh,Shravasti,2014,88675.0,553985.0,6.247363969551734
Uttar Pradesh,Shravasti,2015,79688.0,461076.0,5.786015460295151
Uttar Pradesh,Shravasti,2016,82038.0,655133.0,7.985726126916795
Uttar Pradesh,Shravasti,2017,84799.0,760209.0,8.964834490972772
Uttar Pradesh,Shravasti,2018,88796.0,797796.0,8.984593900626153
Uttar Pradesh,Shravasti,2019,87078.0,764355.0,8.77781988561979
Uttar Pradesh,Shravasti,2020,76678.0,197605.0,2.5770755627428987
Uttar Pradesh,Shravasti,2021,86804.0,165691.0,1.9087945255978986
Uttar Pradesh,Shravasti,2022,86383.0,184407.0,2.1347603116353913
Uttar Pradesh,Shravasti,2023,86383.0,184407.0,2.1347603116353913
Uttar Pradesh,Shravasti,2024,86383.0,184407.0,2.1347603116353913
Uttar Pradesh,Shravasti,2025,86383.0,184407.0,2.1347603116353913
Uttar Pradesh,Siddharth nagar,2013,177917.0,608820.0,3.4219326989551306
Uttar Pradesh,Siddharth nagar,2014,174742.0,564409.0,3.2299561639445584
Uttar Pradesh,Siddharth nagar,2015,188566.0,569088.0,3.01797779026972
Uttar Pradesh,Siddharth nagar,2016,178422.0,544958.0,3.054320655524543
Uttar Pradesh,Siddharth nagar,2017,177682.0,583748.0,3.2853524836505668
Uttar Pradesh,Siddharth nagar,2018,179688.0,695542.0,3.8708316637727616
Uttar Pradesh,Siddharth nagar,2019,178130.0,626207.0,3.5154493908942905
Uttar Pradesh,Siddharth nagar,2020,176360.0,549225.0,3.1142265819913812
Uttar Pradesh,Siddharth nagar,2021,177301.0,492415.0,2.777282700041173
Uttar Pradesh,Siddharth nagar,2022,177219.0,442246.0,2.4954773472370344
Uttar Pradesh,Siddharth nagar,2023,177219.0,442246.0,2.4954773472370344
Uttar Pradesh,Siddharth nagar,2024,177219.0,442246.0,2.4954773472370344
Uttar Pradesh,Siddharth nagar,2025,177219.0,442246.0,2.4954773472370344
Uttar Pradesh,Sitapur,2013,317528.0,9739998.0,30.67445390642715
Uttar Pradesh,Sitapur,2014,315259.0,10288457.0,32.63493508512049
Uttar Pradesh,Sitapur,2015,308397.0,10066794.0,32.64232142336015
Uttar Pradesh,Sitapur,2016,309836.0,10188133.0,32.88234098038963
Uttar Pradesh,Sitapur,2017,320194.0,11979558.0,37.41343685390732
Uttar Pradesh,Sitapur,2018,311669.0,11928550.0,38.27313592304657
Uttar Pradesh,Sitapur,2019,310171.0,11637832.0,37.52069664797805
Uttar Pradesh,Sitapur,2020,348625.0,14094808.0,40.42971100752958
Uttar Pradesh,Sitapur,2021,355197.0,14712546.0,41.42080591896891
Uttar Pradesh,Sitapur,2022,389897.0,17808119.0,45.67390618547976
Uttar Pradesh,Sitapur,2023,389897.0,17808119.0,45.67390618547976
Uttar Pradesh,Sitapur,2024,389897.0,17808119.0,45.67390618547976
Uttar Pradesh,Sitapur,2025,389897.0,17808119.0,45.67390618547976
Uttar Pradesh,Sonbhadra,2013,41411.0,90006.0,2.1734804762019753
Uttar Pradesh,Sonbhadra,2014,40054.0,75882.0,1.8944924352124632
Uttar Pradesh,Sonbhadra,2015,51865.0,83880.0,1.61727561939651
Uttar Pradesh,Sonbhadra,2016,43739.0,107132.0,2.449347264455063
Uttar Pradesh,Sonbhadra,2017,49098.0,119719.0,2.438368161635912
Uttar Pradesh,Sonbhadra,2018,42906.0,120508.0,2.8086514706567844
Uttar Pradesh,Sonbhadra,2019,40242.0,115652.0,2.873912827394265
Uttar Pradesh,Sonbhadra,2020,42919.0,107959.0,2.515412754258021
Uttar Pradesh,Sonbhadra,2021,44174.0,111502.0,2.524154480010866
Uttar Pradesh,Sonbhadra,2022,42805.0,97259.0,2.2721411050110967
Uttar Pradesh,Sonbhadra,2023,42805.0,97259.0,2.2721411050110967
Uttar Pradesh,Sonbhadra,2024,42805.0,97259.0,2.2721411050110967
Uttar Pradesh,Sonbhadra,2025,42805.0,97259.0,2.2721411050110967
Uttar Pradesh,Sultanpur,2013,109208.0,787763.0,7.213418430884184
Uttar Pradesh,Sultanpur,2014,101619.0,803078.0,7.902833131599405
Uttar Pradesh,Sultanpur,2015,116057.0,721833.0,6.219642072429926
Uttar Pradesh,Sultanpur,2016,111306.0,852236.0,7.6566941584460855
Uttar Pradesh,Sultanpur,2017,110436.0,907403.0,8.21655076243254
Uttar Pradesh,Sultanpur,2018,106736.0,992231.0,9.296123144955779
Uttar Pradesh,Sultanpur,2019,106354.0,926550.0,8.711943133309514
Uttar Pradesh,Sultanpur,2020,100408.0,492131.0,4.901312644410804
Uttar Pradesh,Sultanpur,2021,109705.0,493834.0,4.501472129802653
Uttar Pradesh,Sultanpur,2022,109019.0,870956.0,7.98902943523606
Uttar Pradesh,Sultanpur,2023,109019.0,870956.0,7.98902943523606
Uttar Pradesh,Sultanpur,2024,109019.0,870956.0,7.98902943523606
Uttar Pradesh,Sultanpur,2025,109019.0,870956.0,7.98902943523606
Uttar Pradesh,Unnao,2013,105402.0,277817.0,2.635784899717273
Uttar Pradesh,Unnao,2014,99295.0,208597.0,2.1007805025429276
Uttar Pradesh,Unnao,2015,90232.0,180695.0,2.00256006738186
Uttar Pradesh,Unnao,2016,102835.0,251574.0,2.446384985656634
Uttar Pradesh,Unnao,2017,98053.0,249869.0,2.548305508245541
Uttar Pradesh,Unnao,2018,105268.0,242052.0,2.2993882281415057
Uttar Pradesh,Unnao,2019,99751.0,323405.0,3.2421228859861055
Uttar Pradesh,Unnao,2020,101186.0,235286.0,2.3252821536576205
Uttar Pradesh,Unnao,2021,100895.0,223254.0,2.2127360126864564
Uttar Pradesh,Unnao,2022,98982.0,229630.0,2.319916752540866
Uttar Pradesh,Unnao,2023,98982.0,229630.0,2.319916752540866
Uttar Pradesh,Unnao,2024,98982.0,229630.0,2.319916752540866
Uttar Pradesh,Unnao,2025,98982.0,229630.0,2.319916752540866
Uttar Pradesh,Varanasi,2013,55065.0,341987.0,6.210605647870699
Uttar Pradesh,Varanasi,2014,51920.0,358092.0,6.896995377503852
Uttar Pradesh,Varanasi,2015,53601.0,333375.0,6.219566799126882
Uttar Pradesh,Varanasi,2016,58586.0,399200.0,6.813914587102721
Uttar Pradesh,Varanasi,2017,58988.0,307004.0,5.204516172780904
Uttar Pradesh,Varanasi,2018,56127.0,400136.0,7.1291178933490125
Uttar Pradesh,Varanasi,2019,55524.0,332886.0,5.995353360708883
Uttar Pradesh,Varanasi,2020,57285.0,310041.0,5.412254516889238
Uttar Pradesh,Varanasi,2021,55591.0,308536.0,5.550107031713766
Uttar Pradesh,Varanasi,2022,55328.0,307718.0,5.561704742625795
Uttar Pradesh,Varanasi,2023,55328.0,307718.0,5.561704742625795
Uttar Pradesh,Varanasi,2024,55328.0,307718.0,5.561704742625795
Uttar Pradesh,Varanasi,2025,55328.0,307718.0,5.561704742625795
Uttarakhand,Almora,2013,15616.0,18560.0,1.1885245901639345
Uttarakhand,Almora,2014,16947.0,19815.0,1.169233492653567
Uttarakhand,Almora,2015,17546.0,19111.0,1.0891941183175653
Uttarakhand,Almora,2016,15713.0,20075.0,1.277604531279832
Uttarakhand,Almora,2017,14486.0,17616.0,1.2160706889410464
Uttarakhand,Almora,2018,12500.0,15604.0,1.24832
Uttarakhand,Almora,2019,13712.0,15500.0,1.130396732788798
Uttarakhand,Almora,2020,13555.0,17464.0,1.2883806713389894
Uttarakhand,Almora,2021,10809.0,14809.0,1.3700619853825515
Uttarakhand,Almora,2022,11744.0,12818.0,1.0914509536784742
Uttarakhand,Almora,2023,11744.0,12818.0,1.0914509536784742
Uttarakhand,Almora,2024,11744.0,12818.0,1.0914509536784742
Uttarakhand,Almora,2025,11744.0,12818.0,1.0914509536784742
Uttarakhand,Bageshwar,2013,13592.0,19501.0,1.4347410241318423
Uttarakhand,Bageshwar,2014,13130.0,19916.0,1.5168316831683168
Uttarakhand,Bageshwar,2015,14368.0,20078.0,1.3974109131403119
Uttarakhand,Bageshwar,2016,13994.0,20710.0,1.4799199656995856
Uttarakhand,Bageshwar,2017,14400.0,19105.0,1.3267361111111111
Uttarakhand,Bageshwar,2018,13748.0,16849.0,1.2255600814663952
Uttarakhand,Bageshwar,2019,13327.0,21626.0,1.6227207923763787
Uttarakhand,Bageshwar,2020,13117.0,20729.0,1.5803156209499123
Uttarakhand,Bageshwar,2021,12925.0,20802.0,1.609439071566731
Uttarakhand,Bageshwar,2022,11929.0,18570.0,1.5567105373459635
Uttarakhand,Bageshwar,2023,11929.0,18570.0,1.5567105373459635
Uttarakhand,Bageshwar,2024,11929.0,18570.0,1.5567105373459635
Uttarakhand,Bageshwar,2025,11929.0,18570.0,1.5567105373459635
Uttarakhand,Chamoli,2013,11928.0,15310.0,1.2835345405767942
Uttarakhand,Chamoli,2014,11456.0,14512.0,1.2667597765363128
Uttarakhand,Chamoli,2015,11731.0,14997.0,1.2784076378825335
Uttarakhand,Chamoli,2016,11597.0,14965.0,1.290419936190394
Uttarakhand,Chamoli,2017,11226.0,16163.0,1.439782647425619
Uttarakhand,Chamoli,2018,11786.0,14211.0,1.2057525878160529
Uttarakhand,Chamoli,2019,10618.0,13949.0,1.313712563571294
Uttarakhand,Chamoli,2020,11763.0,18622.0,1.583099549434668
Uttarakhand,Chamoli,2021,10621.0,15253.0,1.4361171264476038
Uttarakhand,Chamoli,2022,9194.0,13190.0,1.4346312812703936
Uttarakhand,Chamoli,2023,9194.0,13190.0,1.4346312812703936
Uttarakhand,Chamoli,2024,9194.0,13190.0,1.4346312812703936
Uttarakhand,Chamoli,2025,9194.0,13190.0,1.4346312812703936
Uttarakhand,Champawat,2013,6431.0,9479.0,1.4739542839371793
Uttarakhand,Champawat,2014,6379.0,8783.0,1.3768615770496944
Uttarakhand,Champawat,2015,5974.0,9017.0,1.5093739537997992
Uttarakhand,Champawat,2016,6229.0,9369.0,1.5040937550168567
Uttarakhand,Champawat,2017,5225.0,9471.0,1.8126315789473684
Uttarakhand,Champawat,2018,5326.0,8535.0,1.6025159594442357
Uttarakhand,Champawat,2019,4965.0,7648.0,1.540382678751259
Uttarakhand,Champawat,2020,4324.0,6737.0,1.5580481036077707
Uttarakhand,Champawat,2021,3700.0,5179.0,1.3997297297297298
Uttarakhand,Champawat,2022,3424.0,4430.0,1.2938084112149533
Uttarakhand,Champawat,2023,3424.0,4430.0,1.2938084112149533
Uttarakhand,Champawat,2024,3424.0,4430.0,1.2938084112149533
Uttarakhand,Champawat,2025,3424.0,4430.0,1.2938084112149533
Uttarakhand,Dehradun,2013,14494.0,276595.0,19.08341382641093
Uttarakhand,Dehradun,2014,14243.0,327673.0,23.005897633925436
Uttarakhand,Dehradun,2015,14548.0,277633.0,19.08392906241408
Uttarakhand,Dehradun,2016,14437.0,281619.0,19.506753480640022
Uttarakhand,Dehradun,2017,13479.0,281800.0,20.906595444765934
Uttarakhand,Dehradun,2018,12933.0,313320.0,24.22639758756669
Uttarakhand,Dehradun,2019,12680.0,317337.0,25.026577287066246
Uttarakhand,Dehradun,2020,12874.0,305109.0,23.699627155507223
Uttarakhand,Dehradun,2021,12758.0,288325.0,22.599545383288916
Uttarakhand,Dehradun,2022,12016.0,296692.0,24.691411451398135
Uttarakhand,Dehradun,2023,12016.0,296692.0,24.691411451398135
Uttarakhand,Dehradun,2024,12016.0,296692.0,24.691411451398135
Uttarakhand,Dehradun,2025,12016.0,296692.0,24.691411451398135
Uttarakhand,Haridwar,2013,87517.0,4309568.0,49.24263857307723
Uttarakhand,Haridwar,2014,85744.0,4333440.0,50.539279716364994
Uttarakhand,Haridwar,2015,84828.0,4059208.0,47.852218607063705
Uttarakhand,Haridwar,2016,82930.0,3915331.0,47.21248040516098
Uttarakhand,Haridwar,2017,83416.0,4929768.0,59.09859019852306
Uttarakhand,Haridwar,2018,84310.0,4811084.0,57.06421539556399
Uttarakhand,Haridwar,2019,85135.0,5305223.0,62.31541669113761
Uttarakhand,Haridwar,2020,87151.0,6523288.0,74.850409060137
Uttarakhand,Haridwar,2021,90339.0,6950227.0,76.93495610976433
Uttarakhand,Haridwar,2022,89306.0,7190145.0,80.51133182540927
Uttarakhand,Haridwar,2023,89306.0,7190145.0,80.51133182540927
Uttarakhand,Haridwar,2024,89306.0,7190145.0,80.51133182540927
Uttarakhand,Haridwar,2025,89306.0,7190145.0,80.51133182540927
Uttarakhand,Nainital,2013,16252.0,253871.0,15.62090819591435
Uttarakhand,Nainital,2014,15574.0,271709.0,17.446320791062025
Uttarakhand,Nainital,2015,14961.0,263601.0,17.619209945859232
Uttarakhand,Nainital,2016,14602.0,257123.0,17.608752225722505
Uttarakhand,Nainital,2017,14191.0,252581.0,17.798675216686632
Uttarakhand,Nainital,2018,14484.0,255569.0,17.644918530792598
Uttarakhand,Nainital,2019,14371.0,244611.0,17.021153712337345
Uttarakhand,Nainital,2020,14431.0,235180.0,16.296860924398864
Uttarakhand,Nainital,2021,14153.0,229429.0,16.2106267222497
Uttarakhand,Nainital,2022,14281.0,229224.0,16.050976822351377
Uttarakhand,Nainital,2023,14281.0,229224.0,16.050976822351377
