State,District,Year,gram_area,gram_production,gram_yield
Jharkhand,Dhanbad,2019-2020,4752.0,7128.0,1.5
Jharkhand,Dhanbad,2020-2021,4753.0,7130.0,1.5
Jharkhand,Dhanbad,2021-2022,4718.0,7077.0,1.5
Jharkhand,Dhanbad,2022-2023,2442.0,3663.0,1.5
Jharkhand,Dumka,2013-2014,692.0,683.0,0.99
Jharkhand,Dumka,2014-2015,693.0,895.0,1.29
Jharkhand,Dumka,2015-2016,666.0,625.0,0.94
Jharkhand,Dumka,2016-2017,529.0,736.0,1.39
Jharkhand,Dumka,2017-2018,14850.0,20552.0,1.38
Jharkhand,Dumka,2018-2019,10800.0,13770.0,1.28
Jharkhand,Dumka,2019-2020,13365.0,17040.0,1.27
Jharkhand,Dumka,2020-2021,15855.0,20294.0,1.28
Jharkhand,Dumka,2021-2022,12403.0,16000.0,1.29
Jharkhand,Dumka,2022-2023,10205.0,10205.0,1.0
Jharkhand,East singhbum,2013-2014,94.0,79.0,0.84
Jharkhand,East singhbum,2014-2015,200.0,148.0,0.74
Jharkhand,East singhbum,2015-2016,162.0,133.0,0.82
Jharkhand,East singhbum,2016-2017,16.0,27.0,1.69
Jharkhand,East singhbum,2017-2018,7000.0,6076.0,0.87
Jharkhand,East singhbum,2018-2019,5950.0,5355.0,0.9
Jharkhand,East singhbum,2019-2020,6020.0,5418.0,0.9
Jharkhand,East singhbum,2020-2021,7360.0,6992.0,0.95
Jharkhand,East singhbum,2021-2022,6320.0,6067.0,0.96
Jharkhand,East singhbum,2022-2023,6800.0,6664.0,0.98
Jharkhand,Garhwa,2013-2014,8422.0,8995.0,1.07
Jharkhand,Garhwa,2014-2015,4261.0,3302.0,0.77
Jharkhand,Garhwa,2015-2016,1210.0,1048.0,0.87
Jharkhand,Garhwa,2016-2017,4818.0,8725.0,1.81
Jharkhand,Garhwa,2017-2018,13270.0,10881.0,0.82
Jharkhand,Garhwa,2018-2019,12005.0,12605.0,1.05
Jharkhand,Garhwa,2019-2020,13693.0,12036.0,0.88
Jharkhand,Garhwa,2020-2021,15452.0,15066.0,0.98
Jharkhand,Garhwa,2021-2022,15841.0,23508.0,1.48
Jharkhand,Garhwa,2022-2023,15760.0,23435.0,1.49
Jharkhand,Giridih,2013-2014,472.0,458.0,0.97
Jharkhand,Giridih,2014-2015,429.0,263.0,0.61
Jharkhand,Giridih,2015-2016,6267.0,4625.0,0.74
Jharkhand,Giridih,2016-2017,6813.0,4633.0,0.68
Jharkhand,Giridih,2017-2018,7077.0,10743.0,1.52
Jharkhand,Giridih,2018-2019,4110.0,6050.0,1.47
Jharkhand,Giridih,2019-2020,7947.0,10053.0,1.27
Jharkhand,Giridih,2020-2021,7044.0,11130.0,1.58
Jharkhand,Giridih,2021-2022,8697.0,13828.0,1.59
Jharkhand,Giridih,2022-2023,9377.0,15191.0,1.62
Jharkhand,Godda,2013-2014,7177.0,6969.0,0.97
Jharkhand,Godda,2014-2015,5748.0,2857.0,0.5
Jharkhand,Godda,2015-2016,6478.0,5519.0,0.85
Jharkhand,Godda,2016-2017,3083.0,1708.0,0.55
Jharkhand,Godda,2017-2018,9502.0,11973.0,1.26
Jharkhand,Godda,2018-2019,9109.0,13117.0,1.44
Jharkhand,Godda,2019-2020,11725.0,17001.0,1.45
Jharkhand,Godda,2020-2021,12150.0,18225.0,1.5
Jharkhand,Godda,2021-2022,12998.0,18587.0,1.43
Jharkhand,Godda,2022-2023,16193.0,17003.0,1.05
Jharkhand,Gumla,2013-2014,369.0,425.0,1.15
Jharkhand,Gumla,2014-2015,393.0,406.0,1.03
Jharkhand,Gumla,2015-2016,385.0,288.0,0.75
Jharkhand,Gumla,2016-2017,8295.0,11688.0,1.41
Jharkhand,Gumla,2017-2018,7537.0,11396.0,1.51
Jharkhand,Gumla,2018-2019,6970.0,10567.0,1.52
Jharkhand,Gumla,2019-2020,7094.0,10797.0,1.52
Jharkhand,Gumla,2020-2021,10465.0,15928.0,1.52
Jharkhand,Gumla,2021-2022,10485.0,10695.0,1.02
Jharkhand,Gumla,2022-2023,5000.0,4650.0,0.93
Jharkhand,Hazaribagh,2013-2014,993.0,1321.0,1.33
Jharkhand,Hazaribagh,2014-2015,1219.0,1288.0,1.06
Jharkhand,Hazaribagh,2015-2016,1650.0,1898.0,1.15
Jharkhand,Hazaribagh,2016-2017,1132.0,905.0,0.8
Jharkhand,Hazaribagh,2017-2018,14896.0,22344.0,1.5
Jharkhand,Hazaribagh,2018-2019,9935.0,14903.0,1.5
Jharkhand,Hazaribagh,2019-2020,13217.0,19826.0,1.5
Jharkhand,Hazaribagh,2020-2021,16014.0,22259.0,1.39
Jharkhand,Hazaribagh,2021-2022,16298.0,19965.0,1.22
Jharkhand,Hazaribagh,2022-2023,15311.0,18756.0,1.23
Jharkhand,Jamtara,2013-2014,27.0,13.0,0.48
Jharkhand,Jamtara,2014-2015,29.0,14.0,0.48
Jharkhand,Jamtara,2015-2016,54.0,36.0,0.67
Jharkhand,Jamtara,2016-2017,39.0,8.0,0.21
Jharkhand,Jamtara,2017-2018,1225.0,980.0,0.8
Jharkhand,Jamtara,2018-2019,1025.0,820.0,0.8
Jharkhand,Jamtara,2019-2020,4578.0,5265.0,1.15
Jharkhand,Jamtara,2020-2021,3158.0,4105.0,1.3
Jharkhand,Jamtara,2021-2022,1966.0,2654.0,1.35
Jharkhand,Jamtara,2022-2023,847.0,999.0,1.18
Jharkhand,Khunti,2013-2014,241.0,199.0,0.83
Jharkhand,Khunti,2014-2015,223.0,159.0,0.71
Jharkhand,Khunti,2015-2016,2512.0,1959.0,0.78
Jharkhand,Khunti,2016-2017,938.0,1147.0,1.22
Jharkhand,Khunti,2017-2018,5910.0,8865.0,1.5
Jharkhand,Khunti,2018-2019,3546.0,5142.0,1.45
Jharkhand,Khunti,2019-2020,5573.0,8081.0,1.45
Jharkhand,Khunti,2020-2021,7032.0,8438.0,1.2
Jharkhand,Khunti,2021-2022,6659.0,7991.0,1.2
Jharkhand,Khunti,2022-2023,6899.0,8969.0,1.3
Jharkhand,Koderma,2013-2014,192.0,216.0,1.13
Jharkhand,Koderma,2014-2015,159.0,173.0,1.09
Jharkhand,Koderma,2015-2016,187.0,207.0,1.11
Jharkhand,Koderma,2016-2017,99.0,137.0,1.38
Jharkhand,Koderma,2017-2018,9644.0,14466.0,1.5
Jharkhand,Koderma,2018-2019,7755.0,11633.0,1.5
Jharkhand,Koderma,2019-2020,10351.0,15527.0,1.5
Jharkhand,Koderma,2020-2021,11388.0,17082.0,1.5
Jharkhand,Koderma,2021-2022,9240.0,11088.0,1.2
Jharkhand,Koderma,2022-2023,11388.0,13666.0,1.2
Jharkhand,Latehar,2013-2014,1184.0,794.0,0.67
Jharkhand,Latehar,2014-2015,948.0,640.0,0.68
Jharkhand,Latehar,2015-2016,902.0,678.0,0.75
Jharkhand,Latehar,2016-2017,905.0,859.0,0.95
Jharkhand,Latehar,2017-2018,10920.0,6858.0,0.63
Jharkhand,Latehar,2018-2019,12052.0,7774.0,0.65
Jharkhand,Latehar,2019-2020,11160.0,7142.0,0.64
Jharkhand,Latehar,2020-2021,13748.0,8867.0,0.64
Jharkhand,Latehar,2021-2022,13580.0,8718.0,0.64
Jharkhand,Latehar,2022-2023,12740.0,8154.0,0.64
Jharkhand,Lohardaga,2013-2014,362.0,343.0,0.95
Jharkhand,Lohardaga,2014-2015,205.0,145.0,0.71
Jharkhand,Lohardaga,2015-2016,362.0,311.0,0.86
Jharkhand,Lohardaga,2016-2017,329.0,270.0,0.82
Jharkhand,Lohardaga,2017-2018,7290.0,7217.0,0.99
Jharkhand,Lohardaga,2018-2019,5415.0,5523.0,1.02
Jharkhand,Lohardaga,2019-2020,5710.0,5824.0,1.02
Jharkhand,Lohardaga,2020-2021,6650.0,5985.0,0.9
Jharkhand,Lohardaga,2021-2022,5944.0,4874.0,0.82
Jharkhand,Lohardaga,2022-2023,6275.0,6401.0,1.02
Jharkhand,Pakur,2013-2014,529.0,437.0,0.83
Jharkhand,Pakur,2014-2015,480.0,295.0,0.61
Jharkhand,Pakur,2015-2016,1924.0,1787.0,0.93
Jharkhand,Pakur,2016-2017,2418.0,2353.0,0.97
Jharkhand,Pakur,2017-2018,9195.0,8827.0,0.96
Jharkhand,Pakur,2018-2019,7730.0,7421.0,0.96
Jharkhand,Pakur,2019-2020,10012.0,9612.0,0.96
Jharkhand,Pakur,2020-2021,10985.0,10546.0,0.96
Jharkhand,Pakur,2021-2022,10231.0,8696.0,0.85
Jharkhand,Pakur,2022-2023,4761.0,2381.0,0.5
Jharkhand,Palamu,2013-2014,9602.0,10178.0,1.06
Jharkhand,Palamu,2014-2015,6858.0,5774.0,0.84
Jharkhand,Palamu,2015-2016,8275.0,6926.0,0.84
Jharkhand,Palamu,2016-2017,11514.0,12239.0,1.06
Jharkhand,Palamu,2017-2018,15840.0,12751.0,0.8
Jharkhand,Palamu,2018-2019,15782.0,11363.0,0.72
Jharkhand,Palamu,2019-2020,15648.0,12597.0,0.81
Jharkhand,Palamu,2020-2021,18000.0,14472.0,0.8
Jharkhand,Palamu,2021-2022,17273.0,13922.0,0.81
Jharkhand,Palamu,2022-2023,14770.0,11698.0,0.79
Jharkhand,Ramgarh,2013-2014,1583.0,1350.0,0.85
Jharkhand,Ramgarh,2014-2015,387.0,490.0,1.27
Jharkhand,Ramgarh,2015-2016,194.0,179.0,0.92
Jharkhand,Ramgarh,2016-2017,57.0,49.0,0.86
Jharkhand,Ramgarh,2017-2018,9779.0,14669.0,1.5
Jharkhand,Ramgarh,2018-2019,6615.0,9923.0,1.5
Jharkhand,Ramgarh,2019-2020,8507.0,12761.0,1.5
Jharkhand,Ramgarh,2020-2021,11184.0,15098.0,1.35
Jharkhand,Ramgarh,2021-2022,11554.0,15367.0,1.33
Jharkhand,Ramgarh,2022-2023,10594.0,14090.0,1.33
Jharkhand,Ranchi,2013-2014,487.0,672.0,1.38
Jharkhand,Ranchi,2014-2015,463.0,493.0,1.06
Jharkhand,Ranchi,2015-2016,413.0,387.0,0.94
Jharkhand,Ranchi,2016-2017,8323.0,9696.0,1.16
Jharkhand,Ranchi,2017-2018,11000.0,12100.0,1.1
Jharkhand,Ranchi,2018-2019,6916.0,6916.0,1.0
Jharkhand,Ranchi,2019-2020,9565.0,9565.0,1.0
Jharkhand,Ranchi,2020-2021,11303.0,11303.0,1.0
Jharkhand,Ranchi,2021-2022,11619.0,11619.0,1.0
Jharkhand,Ranchi,2022-2023,12635.0,12635.0,1.0
Jharkhand,Sahebganj,2013-2014,2366.0,2013.0,0.85
Jharkhand,Sahebganj,2014-2015,2063.0,1976.0,0.96
Jharkhand,Sahebganj,2015-2016,1727.0,1594.0,0.92
Jharkhand,Sahebganj,2016-2017,1190.0,1110.0,0.93
Jharkhand,Sahebganj,2017-2018,9372.0,9466.0,1.01
Jharkhand,Sahebganj,2018-2019,6655.0,5371.0,0.81
Jharkhand,Sahebganj,2019-2020,7433.0,6229.0,0.84
Jharkhand,Sahebganj,2020-2021,10270.0,19955.0,1.94
Jharkhand,Sahebganj,2021-2022,11895.0,12537.0,1.05
Jharkhand,Sahebganj,2022-2023,10780.0,10500.0,0.97
Jharkhand,Saraikela kharsawan,2013-2014,579.0,423.0,0.73
Jharkhand,Saraikela kharsawan,2014-2015,582.0,350.0,0.6
Jharkhand,Saraikela kharsawan,2015-2016,467.0,395.0,0.85
Jharkhand,Saraikela kharsawan,2016-2017,30.0,44.0,1.47
Jharkhand,Saraikela kharsawan,2017-2018,12000.0,20400.0,1.7
Jharkhand,Saraikela kharsawan,2018-2019,9850.0,13298.0,1.35
Jharkhand,Saraikela kharsawan,2019-2020,8640.0,15120.0,1.75
Jharkhand,Saraikela kharsawan,2020-2021,11310.0,19793.0,1.75
Jharkhand,Saraikela kharsawan,2021-2022,11280.0,19740.0,1.75
Jharkhand,Saraikela kharsawan,2022-2023,10681.0,18692.0,1.75
Jharkhand,Simdega,2013-2014,73.0,62.0,0.85
Jharkhand,Simdega,2014-2015,101.0,77.0,0.76
Jharkhand,Simdega,2015-2016,120.0,99.0,0.83
Jharkhand,Simdega,2016-2017,102.0,125.0,1.23
Jharkhand,Simdega,2017-2018,11532.0,18740.0,1.63
Jharkhand,Simdega,2018-2019,12585.0,20451.0,1.63
Jharkhand,Simdega,2019-2020,13006.0,16908.0,1.3
Jharkhand,Simdega,2020-2021,15100.0,20415.0,1.35
Jharkhand,Simdega,2021-2022,15088.0,19614.0,1.3
Jharkhand,Simdega,2022-2023,15840.0,19008.0,1.2
Jharkhand,West singhbhum,2013-2014,969.0,1039.0,1.07
Jharkhand,West singhbhum,2014-2015,802.0,857.0,1.07
Jharkhand,West singhbhum,2015-2016,921.0,592.0,0.64
Jharkhand,West singhbhum,2016-2017,100.0,100.0,1.0
Jharkhand,West singhbhum,2017-2018,10995.0,12314.0,1.12
Jharkhand,West singhbhum,2018-2019,8424.0,8584.0,1.02
Jharkhand,West singhbhum,2019-2020,9269.0,9844.0,1.06
Jharkhand,West singhbhum,2020-2021,8639.0,9408.0,1.09
Jharkhand,West singhbhum,2021-2022,9795.0,10628.0,1.09
Jharkhand,West singhbhum,2022-2023,10458.0,11765.0,1.12
Karnataka,Bagalkot,2013-2014,74086.0,58135.0,0.78
Karnataka,Bagalkot,2014-2015,91880.0,54728.0,0.6
Karnataka,Bagalkot,2015-2016,133071.0,62577.0,0.47
Karnataka,Bagalkot,2016-2017,101083.0,32554.0,0.32
Karnataka,Bagalkot,2017-2018,105262.0,73599.0,0.7
Karnataka,Bagalkot,2018-2019,109255.0,45253.0,0.41
Karnataka,Bagalkot,2019-2020,80228.0,66690.0,0.83
Karnataka,Bagalkot,2020-2021,46355.0,40468.0,0.87
Karnataka,Bagalkot,2021-2022,48241.0,35168.0,0.73
Karnataka,Bagalkot,2022-2023,56005.0,47324.0,0.84
Karnataka,Bangalore rural,2013-2014,229.0,173.0,0.76
Karnataka,Bangalore rural,2014-2015,270.0,194.0,0.72
Karnataka,Bangalore rural,2015-2016,87.0,34.0,0.39
Karnataka,Bangalore rural,2016-2017,214.0,126.0,0.59
Karnataka,Bangalore rural,2017-2018,135.0,104.0,0.77
Karnataka,Bangalore rural,2018-2019,81.0,39.0,0.48
Karnataka,Bangalore rural,2019-2020,52.0,39.0,0.75
Karnataka,Bangalore rural,2020-2021,163.0,102.0,0.63
Karnataka,Bangalore rural,2021-2022,103.0,71.0,0.69
Karnataka,Bangalore rural,2022-2023,84.0,57.0,0.68
Karnataka,Belgaum,2013-2014,64072.0,31773.0,0.5
Karnataka,Belgaum,2014-2015,78641.0,48934.0,0.62
Karnataka,Belgaum,2015-2016,104263.0,31102.0,0.3
Karnataka,Belgaum,2016-2017,102636.0,51677.0,0.5
Karnataka,Belgaum,2017-2018,112244.0,83706.0,0.75
Karnataka,Belgaum,2018-2019,104888.0,81708.0,0.78
Karnataka,Belgaum,2019-2020,107909.0,72990.0,0.68
Karnataka,Belgaum,2020-2021,111265.0,81112.0,0.73
Karnataka,Belgaum,2021-2022,108985.0,88060.0,0.81
Karnataka,Belgaum,2022-2023,105582.0,79398.0,0.75
Karnataka,Bellary,2013-2014,53823.0,46223.0,0.86
Karnataka,Bellary,2014-2015,67266.0,50611.0,0.75
Karnataka,Bellary,2015-2016,75356.0,48680.0,0.65
Karnataka,Bellary,2016-2017,9473.0,2637.0,0.28
Karnataka,Bellary,2017-2018,26864.0,26593.0,0.99
Karnataka,Bellary,2018-2019,26030.0,14169.0,0.54
Karnataka,Bellary,2019-2020,16477.0,11802.0,0.72
Karnataka,Bellary,2020-2021,14064.0,9985.0,0.71
Karnataka,Bellary,2021-2022,13208.0,9550.0,0.72
Karnataka,Bellary,2022-2023,5244.0,3167.0,0.6
Karnataka,Bengaluru urban,2013-2014,2.0,2.0,1.0
Karnataka,Bengaluru urban,2014-2015,33.0,24.0,0.73
Karnataka,Bengaluru urban,2015-2016,9.0,3.0,0.33
Karnataka,Bengaluru urban,2018-2019,12.0,6.0,0.5
Karnataka,Bengaluru urban,2019-2020,39.0,29.0,0.74
Karnataka,Bengaluru urban,2020-2021,22.0,14.0,0.64
Karnataka,Bengaluru urban,2021-2022,14.0,9.0,0.64
Karnataka,Bengaluru urban,2022-2023,6.0,4.0,0.67
Karnataka,Bidar,2013-2014,50943.0,39733.0,0.78
Karnataka,Bidar,2014-2015,25973.0,14138.0,0.54
Karnataka,Bidar,2015-2016,47060.0,11534.0,0.25
Karnataka,Bidar,2016-2017,71789.0,59470.0,0.83
Karnataka,Bidar,2017-2018,65424.0,57429.0,0.88
Karnataka,Bidar,2018-2019,49509.0,19143.0,0.39
Karnataka,Bidar,2019-2020,54975.0,40475.0,0.74
Karnataka,Bidar,2020-2021,67565.0,41620.0,0.62
Karnataka,Bidar,2021-2022,87008.0,54032.0,0.62
Karnataka,Bidar,2022-2023,82946.0,58394.0,0.7
Karnataka,Bijapur,2013-2014,154574.0,104701.0,0.68
Karnataka,Bijapur,2014-2015,171009.0,115021.0,0.67
Karnataka,Bijapur,2015-2016,322020.0,77398.0,0.24
Karnataka,Bijapur,2016-2017,162683.0,91338.0,0.56
Karnataka,Bijapur,2017-2018,249354.0,183824.0,0.74
Karnataka,Bijapur,2018-2019,268725.0,123815.0,0.46
Karnataka,Bijapur,2019-2020,119788.0,67710.0,0.57
Karnataka,Bijapur,2020-2021,57100.0,35174.0,0.62
Karnataka,Bijapur,2021-2022,38971.0,25760.0,0.66
Karnataka,Bijapur,2022-2023,64841.0,46491.0,0.72
Karnataka,Chamarajanagar,2013-2014,3426.0,1911.0,0.56
Karnataka,Chamarajanagar,2014-2015,2780.0,1656.0,0.6
Karnataka,Chamarajanagar,2015-2016,3202.0,1886.0,0.59
Karnataka,Chamarajanagar,2016-2017,531.0,5.0,0.01
Karnataka,Chamarajanagar,2017-2018,2131.0,1530.0,0.72
Karnataka,Chamarajanagar,2018-2019,4035.0,2338.0,0.58
Karnataka,Chamarajanagar,2019-2020,3358.0,2804.0,0.84
Karnataka,Chamarajanagar,2020-2021,2931.0,2274.0,0.78
Karnataka,Chamarajanagar,2021-2022,2383.0,1702.0,0.71
Karnataka,Chamarajanagar,2022-2023,1451.0,1155.0,0.8
Karnataka,Chikballapur,2013-2014,210.0,159.0,0.76
Karnataka,Chikballapur,2014-2015,66.0,47.0,0.71
Karnataka,Chikballapur,2015-2016,122.0,47.0,0.39
Karnataka,Chikballapur,2016-2017,75.0,44.0,0.59
Karnataka,Chikballapur,2017-2018,90.0,69.0,0.77
Karnataka,Chikballapur,2018-2019,690.0,334.0,0.48
Karnataka,Chikballapur,2019-2020,545.0,405.0,0.74
Karnataka,Chikballapur,2020-2021,950.0,594.0,0.63
Karnataka,Chikballapur,2021-2022,417.0,287.0,0.69
Karnataka,Chikballapur,2022-2023,269.0,183.0,0.68
Karnataka,Chikmagalur,2013-2014,8275.0,6462.0,0.78
Karnataka,Chikmagalur,2014-2015,9300.0,8535.0,0.92
Karnataka,Chikmagalur,2015-2016,13249.0,15985.0,1.21
Karnataka,Chikmagalur,2016-2017,3968.0,1003.0,0.25
Karnataka,Chikmagalur,2017-2018,11267.0,8156.0,0.72
Karnataka,Chikmagalur,2018-2019,13595.0,9751.0,0.72
Karnataka,Chikmagalur,2019-2020,6716.0,5308.0,0.79
Karnataka,Chikmagalur,2020-2021,6740.0,5574.0,0.83
Karnataka,Chikmagalur,2021-2022,7398.0,6177.0,0.83
Karnataka,Chikmagalur,2022-2023,5700.0,4298.0,0.75
Karnataka,Chitradurga,2013-2014,23061.0,11545.0,0.5
Karnataka,Chitradurga,2014-2015,32153.0,21534.0,0.67
Karnataka,Chitradurga,2015-2016,40431.0,25773.0,0.64
Karnataka,Chitradurga,2016-2017,5462.0,617.0,0.11
Karnataka,Chitradurga,2017-2018,33703.0,24622.0,0.73
Karnataka,Chitradurga,2018-2019,36624.0,15170.0,0.41
Karnataka,Chitradurga,2019-2020,34642.0,23728.0,0.68
Karnataka,Chitradurga,2020-2021,36358.0,23705.0,0.65
Karnataka,Chitradurga,2021-2022,37569.0,23068.0,0.61
Karnataka,Chitradurga,2022-2023,30085.0,22895.0,0.76
Karnataka,Davangere,2013-2014,1783.0,490.0,0.27
Karnataka,Davangere,2014-2015,2652.0,1756.0,0.66
Karnataka,Davangere,2015-2016,1177.0,416.0,0.35
Karnataka,Davangere,2016-2017,562.0,65.0,0.12
Karnataka,Davangere,2017-2018,4471.0,2510.0,0.56
Karnataka,Davangere,2018-2019,3615.0,1655.0,0.46
Karnataka,Davangere,2019-2020,6302.0,3215.0,0.51
Karnataka,Davangere,2020-2021,6623.0,3153.0,0.48
Karnataka,Davangere,2021-2022,7090.0,4240.0,0.6
Karnataka,Davangere,2022-2023,6072.0,3194.0,0.53
Karnataka,Dharwad,2013-2014,53045.0,35275.0,0.67
Karnataka,Dharwad,2014-2015,50622.0,41502.0,0.82
Karnataka,Dharwad,2015-2016,91455.0,21547.0,0.24
Karnataka,Dharwad,2016-2017,69862.0,11880.0,0.17
Karnataka,Dharwad,2017-2018,103103.0,57887.0,0.56
Karnataka,Dharwad,2018-2019,85477.0,25985.0,0.3
Karnataka,Dharwad,2019-2020,81379.0,56591.0,0.7
Karnataka,Dharwad,2020-2021,100729.0,52782.0,0.52
Karnataka,Dharwad,2021-2022,110548.0,88549.0,0.8
Karnataka,Dharwad,2022-2023,138787.0,102008.0,0.73
Karnataka,Gadag,2013-2014,84952.0,52781.0,0.62
Karnataka,Gadag,2014-2015,85005.0,54186.0,0.64
Karnataka,Gadag,2015-2016,110163.0,29827.0,0.27
Karnataka,Gadag,2016-2017,115507.0,13936.0,0.12
Karnataka,Gadag,2017-2018,132538.0,58549.0,0.44
Karnataka,Gadag,2018-2019,110412.0,16678.0,0.15
Karnataka,Gadag,2019-2020,118774.0,68717.0,0.58
Karnataka,Gadag,2020-2021,122444.0,54365.0,0.44
Karnataka,Gadag,2021-2022,117815.0,66212.0,0.56
Karnataka,Gadag,2022-2023,150909.0,78775.0,0.52
Karnataka,Gulbarga,2013-2014,172556.0,155732.0,0.9
Karnataka,Gulbarga,2014-2015,184515.0,155482.0,0.84
Karnataka,Gulbarga,2015-2016,196138.0,83849.0,0.43
Karnataka,Gulbarga,2016-2017,185056.0,217293.0,1.17
Karnataka,Gulbarga,2017-2018,206309.0,230880.0,1.12
Karnataka,Gulbarga,2018-2019,122055.0,99255.0,0.81
Karnataka,Gulbarga,2019-2020,93196.0,107660.0,1.16
Karnataka,Gulbarga,2020-2021,35331.0,38263.0,1.08
Karnataka,Gulbarga,2021-2022,30167.0,23802.0,0.79
Karnataka,Gulbarga,2022-2023,39562.0,38019.0,0.96
Karnataka,Hassan,2013-2014,1883.0,1095.0,0.58
Karnataka,Hassan,2014-2015,1847.0,1897.0,1.03
Karnataka,Hassan,2015-2016,3594.0,2267.0,0.63
Karnataka,Hassan,2016-2017,1293.0,125.0,0.1
Karnataka,Hassan,2017-2018,1177.0,893.0,0.76
Karnataka,Hassan,2018-2019,1127.0,685.0,0.61
Karnataka,Hassan,2019-2020,689.0,384.0,0.56
Karnataka,Hassan,2020-2021,1249.0,634.0,0.51
Karnataka,Hassan,2021-2022,1162.0,726.0,0.62
Karnataka,Hassan,2022-2023,1152.0,670.0,0.58
Karnataka,Haveri,2013-2014,1322.0,525.0,0.4
Karnataka,Haveri,2014-2015,938.0,488.0,0.52
Karnataka,Haveri,2015-2016,1991.0,751.0,0.38
Karnataka,Haveri,2016-2017,1385.0,199.0,0.14
Karnataka,Haveri,2017-2018,1937.0,891.0,0.46
Karnataka,Haveri,2018-2019,3980.0,1592.0,0.4
Karnataka,Haveri,2019-2020,3573.0,1751.0,0.49
Karnataka,Haveri,2020-2021,3651.0,2147.0,0.59
Karnataka,Haveri,2021-2022,4153.0,2326.0,0.56
Karnataka,Haveri,2022-2023,3861.0,2490.0,0.64
Karnataka,Kodagu,2020-2021,1.0,1.0,1.0
Karnataka,Kolar,2013-2014,14.0,11.0,0.79
Karnataka,Kolar,2014-2015,8.0,6.0,0.75
Karnataka,Kolar,2018-2019,33.0,16.0,0.48
Karnataka,Kolar,2019-2020,130.0,97.0,0.75
Karnataka,Kolar,2020-2021,163.0,102.0,0.63
Karnataka,Kolar,2021-2022,72.0,49.0,0.68
Karnataka,Kolar,2022-2023,33.0,23.0,0.7
Karnataka,Koppal,2013-2014,56132.0,32528.0,0.58
Karnataka,Koppal,2014-2015,52053.0,31352.0,0.6
Karnataka,Koppal,2015-2016,89794.0,27895.0,0.31
Karnataka,Koppal,2016-2017,43728.0,22225.0,0.51
Karnataka,Koppal,2017-2018,70673.0,31287.0,0.44
Karnataka,Koppal,2018-2019,63150.0,18958.0,0.3
Karnataka,Koppal,2019-2020,71131.0,29125.0,0.41
Karnataka,Koppal,2020-2021,62478.0,29302.0,0.47
Karnataka,Koppal,2021-2022,63866.0,28931.0,0.45
Karnataka,Koppal,2022-2023,82803.0,31714.0,0.38
Karnataka,Mandya,2013-2014,210.0,159.0,0.76
Karnataka,Mandya,2014-2015,211.0,152.0,0.72
Karnataka,Mandya,2015-2016,172.0,67.0,0.39
Karnataka,Mandya,2016-2017,77.0,45.0,0.58
Karnataka,Mandya,2017-2018,26.0,20.0,0.77
Karnataka,Mandya,2018-2019,117.0,57.0,0.49
Karnataka,Mandya,2019-2020,39.0,29.0,0.74
Karnataka,Mandya,2020-2021,54.0,34.0,0.63
Karnataka,Mandya,2021-2022,55.0,38.0,0.69
Karnataka,Mandya,2022-2023,1.0,1.0,1.0
Karnataka,Mysore,2013-2014,786.0,421.0,0.54
Karnataka,Mysore,2014-2015,2240.0,1551.0,0.69
Karnataka,Mysore,2015-2016,1052.0,795.0,0.76
Karnataka,Mysore,2016-2017,320.0,189.0,0.59
Karnataka,Mysore,2017-2018,972.0,842.0,0.87
Karnataka,Mysore,2018-2019,648.0,449.0,0.69
Karnataka,Mysore,2019-2020,704.0,340.0,0.48
Karnataka,Mysore,2020-2021,373.0,195.0,0.52
Karnataka,Mysore,2021-2022,735.0,467.0,0.64
Karnataka,Mysore,2022-2023,686.0,434.0,0.63
Karnataka,Raichur,2013-2014,127854.0,127170.0,0.99
Karnataka,Raichur,2014-2015,60078.0,57474.0,0.96
Karnataka,Raichur,2015-2016,155722.0,99117.0,0.64
Karnataka,Raichur,2016-2017,111990.0,74048.0,0.66
Karnataka,Raichur,2017-2018,116784.0,117047.0,1.0
Karnataka,Raichur,2018-2019,177001.0,94165.0,0.53
Karnataka,Raichur,2019-2020,106716.0,113951.0,1.07
Karnataka,Raichur,2020-2021,35106.0,22959.0,0.65
Karnataka,Raichur,2021-2022,30085.0,30416.0,1.01
Karnataka,Raichur,2022-2023,34970.0,32837.0,0.94
Karnataka,Ramanagara,2013-2014,35.0,27.0,0.77
Karnataka,Ramanagara,2014-2015,18.0,13.0,0.72
Karnataka,Ramanagara,2015-2016,9.0,3.0,0.33
Karnataka,Ramanagara,2018-2019,70.0,34.0,0.49
Karnataka,Ramanagara,2019-2020,172.0,128.0,0.74
Karnataka,Ramanagara,2020-2021,103.0,64.0,0.62
Karnataka,Ramanagara,2021-2022,28.0,20.0,0.71
Karnataka,Ramanagara,2022-2023,33.0,23.0,0.7
Karnataka,Shimoga,2013-2014,47.0,36.0,0.77
Karnataka,Shimoga,2014-2015,13.0,9.0,0.69
Karnataka,Shimoga,2015-2016,9.0,3.0,0.33
Karnataka,Shimoga,2016-2017,6.0,4.0,0.67
Karnataka,Shimoga,2017-2018,36.0,28.0,0.78
Karnataka,Shimoga,2018-2019,11.0,5.0,0.45
Karnataka,Shimoga,2019-2020,5.0,4.0,0.8
Karnataka,Shimoga,2020-2021,10.0,6.0,0.6
Karnataka,Shimoga,2021-2022,4.0,3.0,0.75
